battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings
BAT_01073,Li0-1Mn(Si2O5)2,Mn(Si2O5)2,Mn(Si2O5)2,LiMn(Si2O5)2,Li,5.04008284083334,80.19232391337705,223.04715452957643,404.17595572236075,1124.1761362412205,0.086047123297462,0.17805920549999601,0.066113771591204,1,3,Mn-O-Si,"Mn,Si,O",mp-1043728,mp-849757,"mp-1043728,mp-849757",
BAT_01074,Li0-2Mn4Si4O13,Mn4Si4O13,Mn4Si4O13,Li2Mn4Si4O13,Li,3.41580771833333,96.76177237900795,335.2681212685043,330.51960893182826,1145.211436340072,0.042007004483316006,0.07255631928573601,0.014719437173914001,1,3,Mn-O-Si,"Mn,Si,O",mp-766688,mp-860880,"mp-766688,mp-860880",
BAT_01075,Li1.5-2MnSiO4,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,Li,3.9611435533333332,83.28451611484627,240.56375230641203,329.9019241008094,952.9075566142208,0.020855547158458002,0.089625137694437,0.013808334999998001,1,3,Mn-O-Si,"Mn,Si,O",mp-1312705,mp-755842,"mp-1312705,mp-1177640,mp-755842",More than one working ion per transition metal
BAT_01076,Li1.5-2MnSiO4,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,Li,4.022318893333339,83.28451611484627,249.39556329085127,334.9968826908711,1003.1484861383017,0.006839579917761,0.091163601361104,0.011427185937499001,1,3,Mn-O-Si,"Mn,Si,O",mp-774356,mp-774639,"mp-774356,mp-774639",More than one working ion per transition metal
BAT_01077,Li2-4Mn2Si3O10,Mn2Si3O10,Li2Mn2Si3O10,Li4Mn2Si3O10,Li,3.3456473458333322,140.3620924273829,412.4261095685099,469.6020619852864,1379.8323188302522,0.005445510251302001,0.07126903240697201,0.014194188771927001,1,3,Mn-O-Si,"Mn,Si,O",mp-766544,mp-757670,"mp-766544,mp-778120,mp-757670",More than one working ion per transition metal
BAT_01078,Li1.5-2MnSiO4,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,Li,4.239418978333338,83.28451611484627,251.58248483157135,353.077958218588,1066.5635608112227,0.015297182135592,0.09364591069443601,0.000185595624998,1,3,Mn-O-Si,"Mn,Si,O",mp-769538,mp-759726,"mp-769538,mp-759726",More than one working ion per transition metal
BAT_01079,Li1.5-2MnSiO4,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,Li,3.998338128333334,83.28451611484627,246.87859372425132,332.9996562817819,987.1040943569888,0.0027787311279110004,0.08759872502777101,0.009583912187499,1,3,Mn-O-Si,"Mn,Si,O",mp-774171,mp-780709,"mp-774171,mp-780709",More than one working ion per transition metal
BAT_01080,Li1.5-2MnSiO4,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,Li,3.830646998333326,83.28451611484627,252.9260523408587,319.0335816629794,968.870423199808,0.020803052025519003,0.08713445236110301,0.019629352187498002,1,3,Mn-O-Si,"Mn,Si,O",mp-778489,mp-768020,"mp-778489,mp-768020",More than one working ion per transition metal
BAT_01081,Li0-2Mn3Si3O10,Mn3Si3O10,Mn3Si3O10,Li2Mn3Si3O10,Li,3.25969762583333,126.73693997051845,424.51833861467173,413.12410232728024,1383.801420504955,0.055798448357562,0.072076440312516,0.015567829120371001,1,3,Mn-O-Si,"Mn,Si,O",mp-861258,mp-767709,"mp-861258,mp-767709",
BAT_01082,Li1.5-2MnSiO4,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,Li,3.999739583333341,83.28451611484627,250.71591093283087,333.1163757833142,1002.7983531295201,0.016422322037834003,0.08896260636110401,0.010774959999999001,1,3,Mn-O-Si,"Mn,Si,O",mp-780287,mp-780666,"mp-780287,mp-780666",More than one working ion per transition metal
BAT_01083,Li0-0.5Sm2TiMnO6,Sm2TiMnO6,Sm2TiMnO6,LiSm4Ti2Mn2O12,Li,-0.9848118866666721,26.642058000912805,171.28725715288928,-26.23741540456184,-168.6857268786963,0.040730589129731,0.018380775249998,0.127667673114734,1,4,Mn-O-Sm-Ti,"Sm,Ti,Mn,O",mp-18794,mp-1232994,"mp-18794,mp-1232994,mp-1235566",
BAT_01084,Li0-2Mn3SnO8,Mn3SnO8,Mn3SnO8,Li2Mn3SnO8,Li,3.690944910833335,126.00562781667759,586.1106846952554,465.07983072632544,2163.302248860994,0.09548562187147001,0.044122436458334004,0.0036437167857260003,1,3,Mn-O-Sn,"Mn,Sn,O",mp-753706,mp-772578,"mp-753706,mp-772578",
BAT_01085,Li4-5Mn3(SnO5)2,Mn3(SnO5)2,Li4Mn3(SnO5)2,Li5Mn3(SnO5)2,Li,3.010889218333351,44.89863198055489,211.94817956473804,135.18480694816972,638.1524886968508,0.0024830551129400003,0.06039283868419901,0.016999735250003003,1,3,Mn-O-Sn,"Mn,Sn,O",mp-758340,mp-755397,"mp-758340,mp-755397",More than one working ion per transition metal
BAT_01086,Li0-2Mn3SnO8,Mn3SnO8,Mn3SnO8,Li2Mn3SnO8,Li,3.824538182083334,126.00562781667759,560.1135086042468,481.9133347422653,2142.175499957604,0.054652194070572,0.08873949374999901,0.022802155714297,1,3,Mn-O-Sn,"Mn,Sn,O",mp-770865,mp-774798,"mp-770865,mp-774798,mp-1177993",
BAT_01087,Li0-2Mn3SnO8,Mn3SnO8,Mn3SnO8,Li2Mn3SnO8,Li,3.905928695833336,126.00562781667759,560.3482844648704,492.1689975256562,2188.6804439523185,0.051951299455375,0.09553448645833301,0.016999218928583002,1,3,Mn-O-Sn,"Mn,Sn,O",mp-849767,mp-1282790,"mp-849767,mp-1282790,mp-756918",
BAT_01088,Li0-4Mn5SnO12,Mn5SnO12,Mn5SnO12,Li4Mn5SnO12,Li,3.180586703333337,174.8425284395226,715.6875310599019,556.1018211319264,2276.3062450305883,0.020185445985650002,0.06985202180555801,0.08917081454544401,1,3,Mn-O-Sn,"Mn,Sn,O",mp-757467,mp-756595,"mp-757467,mp-756595",
BAT_01089,Li1-2MnSnO4,MnSnO4,LiMnSnO4,Li2MnSnO4,Li,2.035936613333338,106.55481287301001,512.533694180955,216.93884485504358,1043.4861135499984,0.030298618399366,0.0017614235714090002,0.040123829687499,1,3,Mn-O-Sn,"Mn,Sn,O",mp-755934,mp-773184,"mp-755934,mp-773184",More than one working ion per transition metal
BAT_01090,Li0-4Mn3Sn3(TeO8)2,Mn3Sn3(TeO8)2,Mn3Sn3(TeO8)2,Li4Mn3Sn3(TeO8)2,Li,3.292506694583328,101.1473466952717,504.28798610947507,333.02831613352294,1660.371570263391,0.10019071237743901,0.10143679052083501,0.054243640714283003,1,4,Mn-O-Sn-Te,"Mn,Sn,Te,O",mp-772482,mp-774292,"mp-772482,mp-774292",More than one working ion per transition metal
BAT_01091,Li0-4Ti3Mn3(SnO8)2,Ti3Mn3(SnO8)2,Ti3Mn3(SnO8)2,Li4Ti3Mn3(SnO8)2,Li,3.602476883333335,129.22767231080798,568.945827878127,465.5397021866611,2049.6141927998997,0.09016556342871701,0.098574313229166,0.031066647890634003,1,4,Mn-O-Sn-Ti,"Ti,Mn,Sn,O",mp-776644,mp-1177280,"mp-776644,mp-1177280",
BAT_01092,Li0-2Mn3TeO8,Mn3TeO8,Mn3TeO8,Li2Mn3TeO8,Li,3.646107943333338,123.42627625929441,564.7175830498617,450.0255262850684,2059.021265298105,0.08902175846801501,0.066054693541667,0.0033693545982050005,1,3,Mn-O-Te,"Mn,Te,O",mp-770922,mp-753235,"mp-770922,mp-753235",
BAT_01093,Li0-4Mn5Te3O16,Mn5Te3O16,Mn5Te3O16,Li4Mn5Te3O16,Li,3.40329837083333,113.89804704749902,521.0723792391465,387.62903795785144,1773.3647793508346,0.103963353755537,0.134718303255202,0.083384723035718,1,3,Mn-O-Te,"Mn,Te,O",mp-771044,mp-773469,"mp-771044,mp-773469",
BAT_01094,Li0-2Mn3TeO8,Mn3TeO8,Mn3TeO8,Li2Mn3TeO8,Li,3.9857193408333322,123.42627625929441,532.2931271271099,491.94249645370763,2121.5710117831773,0.062524774451923,0.127949698958333,0.007906302455348001,1,3,Mn-O-Te,"Mn,Te,O",mp-756833,mp-1303020,"mp-756833,mp-1303020,mp-755971",
BAT_01095,Li0-3Mn3TeO8,Mn3TeO8,Mn3TeO8,Li3Mn3TeO8,Li,3.1960992950000002,182.22699711273805,789.1152492642944,582.4155770019893,2522.090691847361,0.079791144262307,0.07475315895833401,0.050630754749998,1,3,Mn-O-Te,"Mn,Te,O",mp-772541,mp-1290858,"mp-772541,mp-1290858,mp-756611",
BAT_01096,Li0-5TiMn3O8,TiMn3O8,TiMn3O8,Li5TiMn3O8,Li,2.764535799833332,356.990061124961,1361.5349271585117,986.9118041646443,3764.012048853174,0.153519540875997,0.08989485333333301,0.08369783176470401,3,3,Mn-O-Ti,"Ti,Mn,O",mp-774302,mp-761048,"mp-774302,mp-775166,mp-760216,mp-761048",More than one working ion per transition metal
BAT_01097,Li1-4Ti2Mn3O10,Ti2Mn3O10,LiTi2Mn3O10,Li4Ti2Mn3O10,Li,3.171232440000005,179.35164647276503,675.0066496598233,568.765759461845,2140.6029846169504,0.057548706620121,0.069789244609383,0.041625892631572,3,3,Mn-O-Ti,"Ti,Mn,O",mp-753655,mp-752796,"mp-753655,mp-1302395,mp-752542,mp-753035,mp-752796,mp-759056",
BAT_01098,Li0-4Ti3Mn3(TeO8)2,Ti3Mn3(TeO8)2,Ti3Mn3(TeO8)2,Li4Ti3Mn3(TeO8)2,Li,3.244866485833331,126.5161421946277,542.9718118733462,410.52798972427166,1761.8710351000213,0.08768946951361101,0.088857067673604,0.055962903437509,1,4,Mn-O-Te-Ti,"Ti,Mn,Te,O",mp-756447,mp-758152,"mp-756447,mp-758152",
BAT_01099,Li0-4TiMn5O12,TiMn5O12,TiMn5O12,Li4TiMn5O12,Li,3.1113901558333312,197.6823752279974,743.8909986697382,615.0669962661419,2314.535130274049,0.10185248258994001,0.054719622361110005,0.09408561431819001,1,3,Mn-O-Ti,"Ti,Mn,O",mp-757064,mp-754620,"mp-757064,mp-754620",
BAT_01100,Li0-4Mn3V3(TeO8)2,Mn3V3(TeO8)2,Mn3V3(TeO8)2,Li4Mn3V3(TeO8)2,Li,3.340922408333338,125.15385976895733,548.0206285788461,418.1293345915179,1830.8943982479884,0.000284163717182,0.11849138772134801,0.081600403494359,1,4,Mn-O-Te-V,"Mn,V,Te,O",mp-772284,mp-1177458,"mp-772284,mp-1177458,mp-753718",
BAT_01101,Li0-2TiMnO4,TiMnO4,TiMnO4,Li2TiMnO4,Li,2.886352849583336,296.665841697438,1124.278414698807,856.2822975574392,3245.064205990938,0.15995638631730402,0.053147532083333004,0.059238042187503004,1,3,Mn-O-Ti,"Ti,Mn,O",mp-775296,mp-754547,"mp-775296,mp-754547",
BAT_01102,Li0-2TiMn2O6,TiMn2O6,TiMn2O6,Li2TiMn2O6,Li,3.331597120833334,200.29393861729034,732.8862323821169,667.298709217733,2441.68166170265,0.11133047764132001,0.09210524111111301,0.07156225107953801,1,3,Mn-O-Ti,"Ti,Mn,O",mp-1101349,mp-776053,"mp-1101349,mp-776053",
BAT_01103,Li0-3TiMn2O6,TiMn2O6,TiMn2O6,Li3TiMn2O6,Li,3.085393151666665,292.84569584174324,1116.7296090449033,903.5441044451737,3445.549888010537,0.115328615886989,0.08497881500000101,0.054862063333330005,1,3,Mn-O-Ti,"Ti,Mn,O",mp-775831,mp-1292456,"mp-775831,mp-1292456,mp-762163,mp-1304913",
BAT_01104,Li4-5Ti2Mn5O12,Ti2Mn5O12,Li4Ti2Mn5O12,Li5Ti2Mn5O12,Li,2.714783668333329,44.88442901660492,184.69924970338187,121.85151485674565,501.4185066481607,0.009212028875501,0.066403622826085,0.042329985208336,1,3,Mn-O-Ti,"Ti,Mn,O",mp-759589,mp-771262,"mp-759589,mp-771262",
BAT_01105,Li0-2TiMn3O8,TiMn3O8,TiMn3O8,Li2TiMn3O8,Li,3.6671511283333342,151.18234998121756,592.3773552939954,554.408525317707,2172.337286865492,0.06277093769143301,0.09397982562500001,0.054284636428577004,1,3,Mn-O-Ti,"Ti,Mn,O",mp-756589,mp-756866,"mp-756589,mp-756866",
BAT_01106,Li0-3TiMn3O8,TiMn3O8,TiMn3O8,Li3TiMn3O8,Li,3.284870983333334,222.41933982006267,861.311848889564,730.6188355070802,2829.298300018514,0.05144924391083901,0.07498498812500101,0.062262205666665,1,3,Mn-O-Ti,"Ti,Mn,O",mp-756808,mp-755233,"mp-756808,mp-755233",
BAT_01107,Li0-4Ti5Mn3O16,Ti5Mn3O16,Ti5Mn3O16,Li4Ti5Mn3O16,Li,3.531012653333332,155.84441586196465,590.5905422605581,550.2886043599391,2085.382677661025,0.11760351965985501,0.09452410197916601,0.040235199285719,1,3,Mn-O-Ti,"Ti,Mn,O",mp-776100,mp-777417,"mp-776100,mp-777417",
BAT_01108,Li0-5TiMn9O20,TiMn9O20,TiMn9O20,Li5TiMn9O20,Li,3.827004702333333,149.39470059371743,595.407844420555,571.734221675837,2278.628620403618,0.07028278698970801,0.05924994125000001,0.015265664571424002,1,3,Mn-O-Ti,"Ti,Mn,O",mp-771265,mp-778500,"mp-771265,mp-778500,mp-775413",
BAT_01109,Li1-2TiMnO4,TiMnO4,LiTiMnO4,Li2TiMnO4,Li,2.201534298333333,148.332920848719,562.9275779402818,326.56001282041836,1239.304370313241,0.029498028070548004,0.019573659285709002,0.067305207500004,1,3,Mn-O-Ti,"Ti,Mn,O",mp-1301329,mp-755668,"mp-1301329,mp-850215,mp-755668",
BAT_01110,Li0-2Ti3MnO8,Ti3MnO8,Ti3MnO8,Li2Ti3MnO8,Li,3.496692439583332,157.46299736878825,580.7638096266688,550.599672413572,2030.7524223051864,0.126470826917486,0.094078804374999,0.033434965535716,1,3,Mn-O-Ti,"Ti,Mn,O",mp-782664,mp-777480,"mp-782664,mp-777480",
BAT_01111,Li1-4TiMn3O8,TiMn3O8,LiTiMn3O8,Li4TiMn3O8,Li,3.022588838888888,218.22921053443207,854.7446529782944,659.6171760809077,2583.5416481921484,0.030778877233265,0.088664221826926,0.04815718208333301,2,3,Mn-O-Ti,"Ti,Mn,O",mp-759309,mp-760999,"mp-759309,mp-759205,mp-760999",
BAT_01112,Li0-2.5TiMn4O10,TiMn4O10,TiMn4O10,Li5Ti2Mn8O20,Li,3.875351341333332,150.58173219878378,590.3883621489639,583.5571178568534,2287.9623311615765,0.06759172426012401,0.081586304833331,0.018447306142861,1,3,Mn-O-Ti,"Ti,Mn,O",mp-777945,mp-771355,"mp-777945,mp-771355",
BAT_01113,Li0-3TiMn3O8,TiMn3O8,TiMn3O8,Li3TiMn3O8,Li,3.133525914999997,222.41933982006267,909.4152809576575,696.9567653233572,2849.6763503778234,0.12059129124659701,0.041953722291667,0.066106206666666,2,3,Mn-O-Ti,"Ti,Mn,O",mp-755307,mp-765565,"mp-755307,mp-771575,mp-771146,mp-765565",
BAT_01114,Li0-1Ti3Mn5O16,Ti3Mn5O16,Ti3Mn5O16,Li10Ti3Mn5O16,Li,2.610091980333333,360.38433464090565,1338.7513589792582,940.636261683992,3494.2641857321128,0.256585617577388,0.075439097604167,0.103734444411764,2,3,Mn-O-Ti,"Ti,Mn,O",mp-1101292,mp-761137,"mp-1101292,mp-772971,mp-761137",More than one working ion per transition metal
BAT_01115,Li0-3MnV4O12,MnV4O12,MnV4O12,Li3MnV4O12,Li,3.663346419999996,170.52186517428908,502.3953068994745,624.680664317954,1840.4480489549894,0.07566190192574601,0.056187780735294006,0.049550091249963006,1,3,Mn-O-V,"Mn,V,O",mp-752792,mp-1282819,"mp-752792,mp-1282819,mp-754783",
BAT_01116,Li0-1MnVO4,MnVO4,MnVO4,LiMnVO4,Li,3.546131023333334,151.57653161310955,534.6744139691325,537.5102411625137,1896.025526758511,0.094101328142424,0.025497356458334,0.0,1,3,Mn-O-V,"Mn,V,O",mp-25321,mp-19107,"mp-25321,mp-19107",
BAT_01117,Li1-2MnVO4,MnVO4,LiMnVO4,Li2MnVO4,Li,2.506070413333337,145.8511419682753,582.787544408132,365.51323163757496,1460.5066223004083,0.021416850462561,0.08769726857142501,0.05771457343749901,1,3,Mn-O-V,"Mn,V,O",mp-753949,mp-753760,"mp-753949,mp-753760",
BAT_01118,Li0-0.5MnV2O4,MnV2O4,MnV2O4,LiMn2V4O8,Li,1.227560993333317,59.74761093624012,262.82868071177114,73.34383663018352,322.6382363710272,0.028000416860176004,0.052564652321427006,0.080118504516669,1,3,Mn-O-V,"Mn,V,O",mp-35475,mp-1235517,"mp-35475,mp-1235517,mp-1235752",
BAT_01119,Li3-5Mn2V5O12,Mn2V5O12,Li3Mn2V5O12,Li5Mn2V5O12,Li,2.465762598333332,90.65558834978349,377.32457690377436,223.53515908279905,930.3928291612758,0.010696874182452,0.088332621772728,0.061515500625001,1,3,Mn-O-V,"Mn,V,O",mp-757617,mp-774681,"mp-757617,mp-774681",
BAT_01120,Li2-3MnV3O8,MnV3O8,Li2MnV3O8,Li3MnV3O8,Li,1.813716853333337,75.1624464337352,296.4272804303154,136.3233958346297,537.6351543042304,0.013944180868727,0.031304372053563005,0.07146135329999101,1,3,Mn-O-V,"Mn,V,O",mp-1284814,mp-1275845,"mp-1284814,mp-1293023,mp-755560,mp-1296412,mp-1275845,mp-759964,mp-1308103",
BAT_01121,Li0-3MnV3O8,MnV3O8,MnV3O8,Li3MnV3O8,Li,2.5117263233333342,225.48733930120562,829.3838924415383,566.3624857012333,2083.1853547940746,0.105262124953769,0.057519239166667006,0.09245558196665801,2,3,Mn-O-V,"Mn,V,O",mp-756087,mp-867644,"mp-756087,mp-1177893,mp-867644",
BAT_01122,Li0-2Mn3VO8,Mn3VO8,Mn3VO8,Li2Mn3VO8,Li,3.545538465833329,149.88266469080722,614.8314084424175,531.414753022856,2179.908408635074,0.11295635065956201,0.064374684895833,0.05951949475807101,1,3,Mn-O-V,"Mn,V,O",mp-771315,mp-781772,"mp-771315,mp-781772",
BAT_01123,Li0-4Mn2V3O12,Mn2V3O12,Mn2V3O12,Li4Mn2V3O12,Li,3.9242272520833312,222.20806811862818,675.1752092845585,871.9949565439099,2649.540956205531,0.09170934369475801,0.075072934411766,0.033113832782709005,2,3,Mn-O-V,"Mn,V,O",mp-849562,mp-760844,"mp-849562,mp-774814,mp-760844",
BAT_01124,Li2-5MnV3O8,MnV3O8,Li2MnV3O8,Li5MnV3O8,Li,1.762360661666666,217.03786553784695,824.3013601744186,382.498996316001,1452.7162905297218,0.065749577240525,0.030932276517848002,0.058963648872548007,1,3,Mn-O-V,"Mn,V,O",mp-775492,mp-764142,"mp-775492,mp-1178076,mp-764142",More than one working ion per transition metal
BAT_01125,Li0-4MnV3O8,MnV3O8,MnV3O8,Li4MnV3O8,Li,2.363222448333332,294.9092483627233,926.6891368587478,696.9361559518978,2189.972570851233,0.28033913484029505,0.059734876666668005,0.10800002015625002,1,3,Mn-O-V,"Mn,V,O",mp-774945,mp-756896,"mp-774945,mp-756896",
BAT_01126,Li0-4Mn3VO8,Mn3VO8,Mn3VO8,Li4Mn3VO8,Li,2.9265328108333333,288.5643169039416,1158.0670022069335,844.492941455093,3389.1210791019894,0.072697021168241,0.113040219895832,0.136482870312499,1,3,Mn-O-V,"Mn,V,O",mp-756398,mp-773098,"mp-756398,mp-773098,mp-804062",
BAT_01127,Li0-2MnV5O12,MnV5O12,MnV5O12,Li2MnV5O12,Li,2.467122138333342,103.97836440524533,344.58934686094415,256.5273247318723,850.1440062744622,0.008937841548974,0.061509615000002,0.098953404666657,1,3,Mn-O-V,"Mn,V,O",mp-756126,mp-776140,"mp-756126,mp-776140",
BAT_01128,Li4-1Mn3V5O16,Mn3V5O16,Li4Mn3V5O16,Li10Mn3V5O16,Li,1.7794596466666661,215.87344623546187,840.9238081913018,384.13808636287047,1496.389982597681,0.090475125506612,0.06304822352679,0.083222447034314,1,3,Mn-O-V,"Mn,V,O",mp-773187,mp-764265,"mp-773187,mp-764265",More than one working ion per transition metal
BAT_01129,Li0-3MnV4O12,MnV4O12,MnV4O12,Li3MnV4O12,Li,3.586949089999994,170.52186517428908,667.0530451861255,611.653249112018,2392.685313412098,0.027271428934595002,0.06881137661764501,0.071739747249962,1,3,Mn-O-V,"Mn,V,O",mp-758590,mp-756140,"mp-758590,mp-756140",
BAT_01130,Li3-4MnV3O8,MnV3O8,Li3MnV3O8,Li4MnV3O8,Li,2.547217723333337,73.72731209068083,291.9943924026573,187.79951605111043,743.7732914419978,0.008082336633948,0.062078767299991004,0.038515847031249,1,3,Mn-O-V,"Mn,V,O",mp-757175,mp-759213,"mp-757175,mp-759213,mp-1177391,mp-1408159",
BAT_01131,Li0-1MnVO4,MnVO4,MnVO4,LiMnVO4,Li,3.699111768333336,151.57653161310955,573.0230300044982,560.6985318932035,2119.6762338156655,0.057176871497692,0.07868121312500101,0.023731770714283004,1,3,Mn-O-V,"Mn,V,O",mp-756542,mp-861234,"mp-756542,mp-861234",
BAT_01132,Li0-5Mn3V2O10,Mn3V2O10,Mn3V2O10,Li5Mn3V2O10,Li,3.115283914333334,290.4389429417727,1148.0745615614942,904.7997670424817,3576.578214087818,0.005481098505827,0.10107246799998001,0.049905247374996006,1,3,Mn-O-V,"Mn,V,O",mp-772119,mp-756863,"mp-772119,mp-756863",
BAT_01133,Li3-4Mn3WO8,Mn3WO8,Li3Mn3WO8,Li4Mn3WO8,Li,2.126393193333332,53.133966304368,265.3166576760211,112.98370428441078,564.1675349602413,0.0032685967475780003,0.08607234266667001,0.0928985121875,1,3,Mn-O-W,"Mn,W,O",mp-756701,mp-773363,"mp-756701,mp-773363",
BAT_01134,Li0-0.5MnS2,MnS2,MnS2,Li(MnS2)2,Li,1.912960288333335,109.35939032638217,370.84515694391416,209.2001708507138,709.412058354451,0.091171430142557,0.011561333333332001,0.0,1,2,Mn-S,"Mn,S",mp-1386044,mp-1045401,"mp-1386044,mp-1045401,mp-1045435",
BAT_01135,Li0-1Nd2Tl(MoO4)4,Nd2Tl(MoO4)4,Nd2Tl(MoO4)4,LiNd2Tl(MoO4)4,Li,4.874743938333329,23.51917557679468,125.7140727686763,114.64995857757714,612.8239141922999,0.032812614738324,0.06450082146738301,0.007120004791676001,1,4,Mo-Nd-O-Tl,"Nd,Tl,Mo,O",mp-543110,mp-630880,"mp-543110,mp-630880",
BAT_01136,Li0-4Mo3O8,Mo3O8,Mo3O8,Li4Mo3O8,Li,2.9926173520833332,241.68384040878283,1116.5259592288633,723.2672545254626,3341.3349596397843,0.023754221230093003,0.253951274285714,0.080327327666667,1,2,Mo-O,"Mo,O",mp-1173004,mp-554485,"mp-1173004,mp-554485",More than one working ion per transition metal
BAT_01137,Li0-0.5MoO2,MoO2,MoO2,Li(MoO2)2,Li,3.175817193333334,101.97710947917648,493.0717231372312,323.8606576104044,1565.9056558857126,0.015641656788468,0.228986432499999,0.013859966964286001,1,2,Mo-O,"Mo,O",mp-714969,mp-25576,"mp-714969,mp-635966,mp-25427,mp-715482,mp-25576,mp-636380,mp-25387",
BAT_01138,Li0-1MoO2,MoO2,MoO2,LiMoO2,Li,2.412900513333331,198.7064122675441,1009.0763334251747,479.45880416298166,2434.8008029141192,0.06014734384117801,0.20994759833333201,0.0289651621875,1,2,Mo-O,"Mo,O",mp-714883,mp-19338,"mp-714883,mp-25571,mp-25349,mp-1223041,mp-19338",
BAT_01139,Li0-1MoO2,MoO2,MoO2,LiMoO2,Li,1.680403058333334,198.7064122675441,1045.5731042380999,333.90686288482544,1756.984242072781,0.162550776323304,0.0,0.05462882718749901,1,2,Mo-O,"Mo,O",mp-510536,mp-35899,"mp-510536,mp-715550,mp-35899,mp-690493",
BAT_01140,Li0-4Mo3O8,Mo3O8,Mo3O8,Li4Mo3O8,Li,3.201325305833334,241.68384040878283,1037.9395191103715,773.7085943116214,3322.7820484525137,0.06822875960449701,0.28322315564935,0.046137919666667006,2,2,Mo-O,"Mo,O",mp-715479,mp-566257,"mp-715479,mp-25274,mp-25273,mp-566257,mp-690551",More than one working ion per transition metal
BAT_01141,Li0-0.5Mo4O5,Mo4O5,Mo4O5,Li(Mo4O5)2,Li,4.430885403333325,28.681403754449267,172.48506565982888,127.08401324269889,764.261559725126,0.061611542749984004,0.6811400525,0.5120291530921001,1,2,Mo-O,"Mo,O",mp-543061,mp-29324,"mp-543061,mp-29324",
BAT_01142,Li0-1Rb3TbV2O8,Rb3TbV2O8,Rb3TbV2O8,Rb3LiTbV2O8,Li,0.18339998333333501,41.09724050403577,161.77469800746945,7.537233223486241,29.669476918325284,0.08411619034214901,0.0,0.101089640488095,1,4,O-Rb-Tb-V,"Rb,Tb,V,O",mp-1209304,mp-1235041,"mp-1209304,mp-1235041,mp-1235340,mp-1236786,mp-1236680",
BAT_01143,Li0-0.25ReO3,ReO3,ReO3,Li(ReO3)4,Li,2.043466723333357,28.398565342826856,210.85440295162238,58.031523268474636,430.87395589996316,0.0198779179977,0.005713556875001,0.031778230686274,1,2,O-Re,"Re,O",mp-1237229,mp-756519,"mp-1237229,mp-756519",
BAT_01144,Li0-2ReO3,ReO3,ReO3,Li2ReO3,Li,1.550919148333332,216.06500573478914,1646.627957467425,335.0993546788359,2553.786829417234,0.046081133000650004,0.005611710000000001,0.20777628952381402,2,2,O-Re,"Re,O",mp-755021,mp-556288,"mp-755021,mp-8189,mp-556288",More than one working ion per transition metal
BAT_01145,Li0-2Sn(SO4)2,Sn(SO4)2,Sn(SO4)2,Li2Sn(SO4)2,Li,3.286601863958329,165.07583303480007,482.2574149189916,542.5385405466478,1584.988118780483,0.254431605227042,0.0,0.051549445384615006,2,3,O-S-Sn,"Sn,S,O",mp-759223,mp-780576,"mp-759223,mp-1176625,mp-780576",Transition metal not found
BAT_01146,Li0-1Sb(SO4)2,Sb(SO4)2,Sb(SO4)2,LiSb(SO4)2,Li,4.415403159583339,83.53894147474206,256.46590916631914,368.85810613582373,1132.400385658379,0.096760897643742,0.007922254280298,0.025203409062512002,1,3,O-S-Sb,"Sb,S,O",mp-760060,mp-779809,"mp-760060,mp-779809",Transition metal not found
BAT_01147,Li0-1Sn2(SO4)3,Sn2(SO4)3,Sn2(SO4)3,LiSn2(SO4)3,Li,3.265358058333338,50.326807881951645,157.28318039674605,164.33504766752455,513.5859005488109,0.030980401935839,0.08286472676470401,0.089847385624997,1,3,O-S-Sn,"Sn,S,O",mp-768883,mp-768785,"mp-768883,mp-768785",Transition metal not found
BAT_01148,Li0-2Sn2(SO4)3,Sn2(SO4)3,Sn2(SO4)3,Li2Sn2(SO4)3,Li,3.8906334245833323,99.35862047943777,296.88926709683454,386.5679698577906,1155.087305966993,0.141161919214561,0.088309327794116,0.035148053289471,1,3,O-S-Sn,"Sn,S,O",mp-768943,mp-768755,"mp-768943,mp-768755",Transition metal not found
BAT_01149,Li0-1Ti(SO4)2,Ti(SO4)2,Ti(SO4)2,LiTi(SO4)2,Li,2.787166603333337,108.53737425896514,301.087760384025,302.5117447480791,839.1817504147846,0.042924588954776,0.003248894356061,0.088063802612847,1,3,O-S-Ti,"Ti,S,O",mp-780570,mp-1176809,"mp-780570,mp-1176809",
BAT_01150,Li0-1Sn2(SO4)3,Sn2(SO4)3,Sn2(SO4)3,LiSn2(SO4)3,Li,2.54129316333334,50.326807881951645,163.71130885268582,127.89517280279418,416.0384299476834,0.06239992598967101,0.011755777941174,0.06291476145833101,1,3,O-S-Sn,"Sn,S,O",mp-768939,mp-768678,"mp-768939,mp-768678",Transition metal not found
