battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings,element_list,has_transition_metal,oxide,sulfide,fluoride,phosphate_possible,silicate_possible,has_main_transition_metal,max_stability,charge_file,discharge_file,charge_status,discharge_status,charge_volume_raw,discharge_volume_raw,charge_framework_units,discharge_framework_units,charge_volume_normalized,discharge_volume_normalized,endpoint_delta_signed,endpoint_delta_abs,volume_residual,abs_volume_residual
BAT_01564,Li0-3Co3(PO4)4,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,Li,5.291712258333334,139.22653684730943,448.50011710457494,736.746771720205,2373.333567546215,0.060363765829719,0.155582421956522,0.039621811153843,1,3,Co-O-P,"Co,P,O",mp-26190,mp-31614,"mp-26190,mp-31614",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.155582421956522,BAT_01564_mp-26190.cif,BAT_01564_mp-31614.cif,downloaded,downloaded,561.489583438934,595.3832088994842,2.0,2.0,280.744791719467,297.6916044497421,0.060363765348883575,0.060363765348883575,4.808354270302573e-10,4.808354270302573e-10
BAT_01565,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.028777480833331,166.62866942208353,510.43893419278663,671.3098310289116,2056.4448834164655,0.093879076591877,0.007445568333333,0.043095210357144,1,3,Co-O-P,"Co,P,O",mp-704189,mp-25889,"mp-704189,mp-766880,mp-25889,mp-757969",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.043095210357144,BAT_01565_mp-704189.cif,BAT_01565_mp-25889.cif,downloaded,downloaded,1144.4970069942046,1046.273789454131,12.0,12.0,95.37475058285038,87.18948245451092,-0.08582217073510519,0.08582217073510519,0.00805690585677181,0.00805690585677181
BAT_01566,Li0-6Co5(P2O7)4,Co5(P2O7)4,Co5(P2O7)4,Li6Co5(P2O7)4,Li,4.841337163333335,155.8096907209747,489.9309414920602,754.3272460949279,2371.920874512401,0.056959922688322,0.112930494024394,0.05001032562058,2,3,Co-O-P,"Co,P,O",mp-704226,mp-504376,"mp-704226,mp-584817,mp-504376,mp-705429",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.112930494024394,BAT_01566_mp-704226.cif,BAT_01566_mp-504376.cif,downloaded,downloaded,1090.9318661450961,1090.0697069061803,2.0,2.0,545.4659330725481,545.0348534530901,-0.0007902961364236069,0.0007902961364236069,0.056169626551898395,0.056169626551898395
BAT_01567,Li0-1Co2P3O10,Co2P3O10,Co2P3O10,LiCo2P3O10,Li,4.272494673333331,70.95544654397156,197.65285804674497,303.1567674031064,844.4707831738268,0.087562803658695,0.0,0.015995488437507,1,3,Co-O-P,"Co,P,O",mp-540204,mp-504230,"mp-540204,mp-504231,mp-504230",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.015995488437507,BAT_01567_mp-540204.cif,BAT_01567_mp-504230.cif,downloaded,downloaded,489.7665670806661,450.33405473863866,2.0,2.0,244.88328354033305,225.16702736931933,-0.08051287080919264,0.08051287080919264,0.007049932849502352,0.007049932849502352
BAT_01568,Li2-4Co(PO4)2,Co(PO4)2,Li2Co(PO4)2,Li4Co(PO4)2,Li,4.667262029583331,193.76437964734865,522.17361024069,904.3491318138396,2437.1210639268184,0.053263865758492,0.067412733076923,0.001368303500001,2,3,Co-O-P,"Co,P,O",mp-583967,mp-25995,"mp-583967,mp-25996,mp-25995",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.067412733076923,BAT_01568_mp-583967.cif,BAT_01568_mp-25995.cif,downloaded,downloaded,717.111373680751,681.8407612309321,4.0,4.0,179.27784342018774,170.46019030773303,-0.0491842881654264,0.0491842881654264,0.0040795775930655975,0.0040795775930655975
BAT_01569,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.30184314833333,166.6286694220835,509.8638048848632,716.8103998692894,2193.354115627111,0.027169235487028,0.005624451666666,0.002524872142857,1,3,Co-O-P,"Co,P,O",mp-689940,mp-26989,"mp-689940,mp-26989",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.005624451666666,BAT_01569_mp-689940.cif,BAT_01569_mp-26989.cif,downloaded,downloaded,349.02344973765827,349.15133049775284,4.0,4.0,87.25586243441457,87.28783262443821,0.0003663958974409618,0.0003663958974409618,0.02680283958958704,0.02680283958958704
BAT_01571,Li0-1Co(PO3)3,Co(PO3)3,Co(PO3)3,LiCo(PO3)3,Li,5.357530630833328,88.51505655947788,277.74698366129337,474.2221268073473,1488.0379725869432,0.102276754197113,0.035433254807691,0.000464312499986,1,3,Co-O-P,"Co,P,O",mp-26992,mp-26991,"mp-26992,mp-26991",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.035433254807691,BAT_01571_mp-26992.cif,BAT_01571_mp-26991.cif,downloaded,downloaded,581.4707651236212,640.9417076409773,4.0,4.0,145.3676912809053,160.2354269102443,0.10227675419711346,0.10227675419711346,-4.579669976578771e-16,4.579669976578771e-16
BAT_01572,Li0-2CoP2O7,CoP2O7,CoP2O7,Li2CoP2O7,Li,4.802537245833332,217.22841629928809,625.4299443158502,1043.2475601307194,3003.650602236338,0.084685687315323,0.077285623500007,0.014619120763876,2,3,Co-O-P,"Co,P,O",mp-26996,mp-778815,"mp-26996,mp-26995,mp-778815",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.077285623500007,BAT_01572_mp-26996.cif,BAT_01572_mp-778815.cif,downloaded,downloaded,269.32621709440815,569.2711953933795,2.0,4.0,134.66310854720408,142.31779884834486,0.05684326155635681,0.05684326155635681,0.027842425758966192,0.027842425758966192
BAT_01573,Li1-2CoP2O7,CoP2O7,LiCoP2O7,Li2CoP2O7,Li,4.706997928333327,108.61420814964404,323.1530834083498,511.2468527479392,1521.0808941376292,0.040346397772472,0.068231221515153,0.027443004305543,1,3,Co-O-P,"Co,P,O",mp-705301,mp-26333,"mp-705301,mp-26333",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.068231221515153,BAT_01573_mp-705301.cif,BAT_01573_mp-26333.cif,downloaded,downloaded,573.1094215527957,550.8832656740587,4.0,4.0,143.2773553881989,137.7208164185147,-0.038781696902690684,0.038781696902690684,0.0015647008697813186,0.0015647008697813186
BAT_01574,Li0-2Co(PO3)4,Co(PO3)4,Co(PO3)4,Li2Co(PO3)4,Li,5.298443423333329,137.90209069890864,357.8748669470441,730.6664255275488,1896.179735151856,0.005346175779781,0.068600825441179,0.01301099021929,2,3,Co-O-P,"Co,P,O",mp-26432,mp-26359,"mp-26432,mp-31603,mp-26359",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.068600825441179,BAT_01574_mp-26432.cif,BAT_01574_mp-26359.cif,downloaded,downloaded,496.2975653873836,497.43539584700426,2.0,2.0,248.1487826936918,248.71769792350213,0.002292637600856512,0.002292637600856512,0.0030535381789244882,0.0030535381789244882
BAT_01577,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.343385253333335,166.62866942208353,518.4125559748545,723.7325055504328,2251.6654507640255,0.014365266318255,0.017523017777778,0.006789056666667,1,3,Co-O-P,"Co,P,O",mp-704240,mp-26021,"mp-704240,mp-26021",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.017523017777778,BAT_01577_mp-704240.cif,BAT_01577_mp-26021.cif,downloaded,downloaded,498.27470231502093,515.0906091100488,6.0,6.0,83.04578371917016,85.84843485167481,0.03374826519769107,0.03374826519769107,-0.01938299887943607,0.01938299887943607
BAT_01578,Li0-2Co3(P2O7)2,Co3(P2O7)2,Co3(P2O7)2,Li2Co3(P2O7)2,Li,4.622614545833334,99.52863723904002,339.95981730237236,460.0825262281556,1571.503196460789,0.023087182085911,0.024948902381005,0.004038734347825,1,3,Co-O-P,"Co,P,O",mp-27010,mp-584122,"mp-27010,mp-584122",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.024948902381005,BAT_01578_mp-27010.cif,BAT_01578_mp-584122.cif,downloaded,downloaded,511.8322578719046,523.6490224635392,2.0,2.0,255.9161289359523,261.8245112317696,0.023087182196695276,0.023087182196695276,-1.1078427758492992e-10,1.1078427758492992e-10
BAT_01579,Li6-9Co3P8O29,Co3P8O29,Li6Co3P8O29,Li9Co3P8O29,Li,4.938065421666659,84.54358926622837,241.18105582720628,417.4817747791508,1190.9678321413833,0.070004750013647,0.05615006710145,0.014826289472786,1,3,Co-O-P,"Co,P,O",mp-705373,mp-583985,"mp-705373,mp-776308,mp-583985,mp-1101531,mp-584450",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.05615006710145,BAT_01579_mp-705373.cif,BAT_01579_mp-583985.cif,downloaded,downloaded,1184.681636842346,1107.1741851744605,2.0,2.0,592.340818421173,553.5870925872302,-0.06542470926997244,0.06542470926997244,0.00458004074367456,0.00458004074367456
BAT_01580,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.362226118333329,166.6286694220835,511.73085319269137,726.8719338161429,2232.285693354157,0.018437062961212,0.068156390833333,0.047497538571429,2,3,Co-O-P,"Co,P,O",mp-753839,mp-758248,"mp-753839,mp-753577,mp-758248",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.068156390833333,BAT_01580_mp-753839.cif,BAT_01580_mp-758248.cif,downloaded,downloaded,353.26699021988867,347.8774531682602,4.0,4.0,88.31674755497217,86.96936329206505,-0.015256271321228657,0.015256271321228657,0.003180791639983343,0.003180791639983343
BAT_01581,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.051540948333337,166.6286694220835,506.8560928174813,675.1028773298704,2053.548214962268,0.025179041654388,0.014034095416667,0.045490595357143,1,3,Co-O-P,"Co,P,O",mp-766042,mp-757672,"mp-766042,mp-753786,mp-757672",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.045490595357143,BAT_01581_mp-766042.cif,BAT_01581_mp-757672.cif,downloaded,downloaded,367.34692081564816,351.2232145000518,4.0,4.0,91.83673020391204,87.80580362501296,-0.043892313782828644,0.043892313782828644,-0.018713272128440643,0.018713272128440643
BAT_01582,Li0-2CoP2O7,CoP2O7,CoP2O7,Li2CoP2O7,Li,4.72837373083333,217.22841629928809,666.3200957173807,1027.1371372200804,3150.610436916413,0.006548734674648,0.085900742000005,0.034158972013876,1,3,Co-O-P,"Co,P,O",mp-26780,mp-697726,"mp-26780,mp-26406,mp-697726",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.085900742000005,BAT_01582_mp-26780.cif,BAT_01582_mp-697726.cif,downloaded,downloaded,268.9179426418793,267.1683279345247,2.0,2.0,134.45897132093964,133.58416396726236,-0.006506128561620549,0.006506128561620549,4.26061130274517e-05,4.26061130274517e-05
BAT_01583,Li0-1CoP2O7,CoP2O7,CoP2O7,LiCoP2O7,Li,5.270536673333344,111.75781176088262,378.39847730580993,589.0236454172162,1994.3630517737663,0.024010649037216,0.075128859500006,0.018420825833335,1,3,Co-O-P,"Co,P,O",mp-27044,mp-27043,"mp-27044,mp-27043",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.075128859500006,BAT_01583_mp-27044.cif,BAT_01583_mp-27043.cif,downloaded,downloaded,120.43784776059755,117.61386277372615,1.0,1.0,120.43784776059755,117.61386277372615,-0.023447654033845078,0.023447654033845078,0.0005629950033709218,0.0005629950033709218
BAT_01585,Li1-2CoP2O7,CoP2O7,LiCoP2O7,Li2CoP2O7,Li,4.7914651508333375,108.61420814964404,285.9374925353761,520.4211932343775,1370.059530799922,0.027034696865578,0.060993671742427,0.01376964847221,1,3,Co-O-P,"Co,P,O",mp-540133,mp-26089,"mp-540133,mp-1176787,mp-26089,mp-757807",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.060993671742427,BAT_01585_mp-540133.cif,BAT_01585_mp-26089.cif,downloaded,downloaded,319.7068194232326,622.58231418858,2.0,4.0,159.8534097116163,155.645578547145,-0.026323061685468312,0.026323061685468312,0.0007116351801096862,0.0007116351801096862
BAT_01586,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.069050723333331,166.6286694220835,628.2442538531936,678.0205078399994,2556.3577355713464,0.074049926107886,0.005828878333333,0.035956155714286,1,3,Co-O-P,"Co,P,O",mp-27046,mp-27045,"mp-27046,mp-27045",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.035956155714286,BAT_01586_mp-27046.cif,BAT_01586_mp-27045.cif,downloaded,downloaded,263.82435780768907,283.3605320159085,4.0,4.0,65.95608945192227,70.84013300397713,0.07404992613479632,0.07404992613479632,-2.691032119361836e-11,2.691032119361836e-11
BAT_01587,Li0-1CoP2O7,CoP2O7,CoP2O7,LiCoP2O7,Li,4.913334703333324,111.75781176088262,377.08961725113215,549.1035348933376,1852.767502706668,0.109226528094563,0.075587151500005,0.051310361287882,1,3,Co-O-P,"Co,P,O",mp-540262,mp-26423,"mp-540262,mp-26423",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.075587151500005,BAT_01587_mp-540262.cif,BAT_01587_mp-26423.cif,downloaded,downloaded,261.8264767237739,236.04418935529765,2.0,2.0,130.91323836188695,118.02209467764882,-0.0984708945065036,0.0984708945065036,0.010755633588059393,0.010755633588059393
BAT_01588,Li0-2CoP2O7,CoP2O7,CoP2O7,Li2CoP2O7,Li,4.672090509583339,217.22841629928809,656.0313800582444,1014.9108222037224,3065.0379847589843,0.146183813197924,0.077307733000006,0.036378668055542,2,3,Co-O-P,"Co,P,O",mp-1244500,mp-31604,"mp-1244500,mp-26640,mp-26639,mp-26456,mp-31604",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.077307733000006,BAT_01588_mp-1244500.cif,BAT_01588_mp-31604.cif,downloaded,downloaded,531.6025817339536,542.7168011169014,4.0,4.0,132.9006454334884,135.67920027922534,0.020907007913121892,0.020907007913121892,0.12527680528480212,0.12527680528480212
BAT_01590,Li1-2Co(PO3)4,Co(PO3)4,LiCo(PO3)4,Li2Co(PO3)4,Li,5.140374305833323,68.95104534945432,199.0543539384076,354.43418187468325,1023.2138864492426,0.017798469778363,0.035053455833333,0.016701884166659,1,3,Co-O-P,"Co,P,O",mp-729135,mp-705277,"mp-729135,mp-705277",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.035053455833333,BAT_01590_mp-729135.cif,BAT_01590_mp-705277.cif,downloaded,downloaded,878.6874212399242,894.3267123479891,4.0,4.0,219.67185530998105,223.58167808699727,0.017798469319153465,0.017798469319153465,4.592095349809089e-10,4.592095349809089e-10
BAT_01591,Li0-1Co(PO3)3,Co(PO3)3,Co(PO3)3,LiCo(PO3)3,Li,5.370706193333338,88.51505655947788,276.0193590871824,475.38836246723855,1482.418881329429,0.006636725064083,0.062964182692307,0.025087633928557,1,3,Co-O-P,"Co,P,O",mp-26460,mp-504262,"mp-26460,mp-504262",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.062964182692307,BAT_01591_mp-26460.cif,BAT_01591_mp-504262.cif,downloaded,downloaded,324.6168924725054,322.4767035853281,2.0,2.0,162.3084462362527,161.23835179266405,-0.006592968316824694,0.006592968316824694,4.375674725830541e-05,4.375674725830541e-05
BAT_01592,Li0.5-1CoPO4,CoPO4,LiCo2(PO4)2,LiCoPO4,Li,4.381445333333336,83.31433471104175,254.7343665623,365.0372030194655,1116.1047016140128,0.02830133997262,0.051212777692301,0.040720808571428,1,3,Co-O-P,"Co,P,O",mp-754127,mp-757902,"mp-754127,mp-757902",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.051212777692301,BAT_01592_mp-754127.cif,BAT_01592_mp-757902.cif,downloaded,downloaded,359.31119623910905,349.42208339033624,4.0,4.0,89.82779905977726,87.35552084758406,-0.027522417760096604,0.027522417760096604,0.000778922212523396,0.000778922212523396
BAT_01593,Li0-1Co3P3O11,Co3P3O11,Co3P3O11,LiCo3P3O11,Li,4.125282103333338,59.20947542741392,209.0686203037785,244.25578932846568,862.4670377077703,0.011316996166838,0.170905306764704,0.171352369722218,1,3,Co-O-P,"Co,P,O",mp-25878,mp-584239,"mp-25878,mp-584239",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.171352369722218,BAT_01593_mp-25878.cif,BAT_01593_mp-584239.cif,downloaded,downloaded,841.9605148579809,851.488979111635,4.0,4.0,210.49012871449523,212.87224477790875,0.011316996563979378,0.011316996563979378,-3.9714137881063927e-10,3.9714137881063927e-10
BAT_01594,Li0-2CoP2O7,CoP2O7,CoP2O7,Li2CoP2O7,Li,4.688218982083332,217.22841629928809,650.856788252745,1018.4143847422224,3051.359149304311,0.130717394909407,0.080338579250005,0.036216294513875,2,3,Co-O-P,"Co,P,O",mp-26646,mp-26515,"mp-26646,mp-584942,mp-780586,mp-26515",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.080338579250005,BAT_01594_mp-26646.cif,BAT_01594_mp-26515.cif,downloaded,downloaded,571.120531926616,547.0316336843044,4.0,4.0,142.780132981654,136.7579084210761,-0.042178308948288244,0.042178308948288244,0.08853908596111876,0.08853908596111876
BAT_01595,Li0-1Co2P3O10,Co2P3O10,Co2P3O10,LiCo2P3O10,Li,4.794025123333331,70.95544654397156,248.16093866652847,340.16219336913485,1189.6897745973197,0.017383339227386,0.019505724666666,0.001686452187507,1,3,Co-O-P,"Co,P,O",mp-25270,mp-22042,"mp-25270,mp-22042",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.019505724666666,BAT_01595_mp-25270.cif,BAT_01595_mp-22042.cif,downloaded,downloaded,337.1193175570707,358.6777738197945,2.0,2.0,168.55965877853535,179.33888690989724,0.06394903863399688,0.06394903863399688,-0.046565699406610886,0.046565699406610886
BAT_01596,Li1-2CoP2O7,CoP2O7,LiCoP2O7,Li2CoP2O7,Li,4.084572525833342,108.61420814964404,332.83530051361595,443.6426105231798,1359.4899241053995,0.063527675880992,0.028930794015154,0.043286395972208,1,3,Co-O-P,"Co,P,O",mp-754170,mp-757366,"mp-754170,mp-757366",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.043286395972208,BAT_01596_mp-754170.cif,BAT_01596_mp-757366.cif,downloaded,downloaded,251.45467302926204,534.8580087791454,2.0,4.0,125.72733651463102,133.71450219478635,0.06352767744527742,0.06352767744527742,-1.5642854234165782e-09,1.5642854234165782e-09
BAT_01597,Li5-14Co9(P2O7)8,Co9(P2O7)8,Li5Co9(P2O7)8,Li14Co9(P2O7)8,Li,4.576242114444443,119.46462236948445,368.2227474189521,546.6990360734363,1685.0764442350471,0.013061068399001,0.078312468343029,0.04605487606141,1,3,Co-O-P,"Co,P,O",mp-705379,mp-504263,"mp-705379,mp-504263",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.078312468343029,BAT_01597_mp-705379.cif,BAT_01597_mp-504263.cif,downloaded,downloaded,1073.7524372205114,1087.776790565872,1.0,1.0,1073.7524372205114,1087.776790565872,0.013061067764990329,0.013061067764990329,6.34010670352847e-10,6.34010670352847e-10
BAT_01598,Li0-1CoP2O7,CoP2O7,CoP2O7,LiCoP2O7,Li,5.041513038333325,111.75781176088262,388.7140633945656,563.4284651280911,1959.7070187872291,0.007095179635476,0.075730714250005,0.0397882969697,1,3,Co-O-P,"Co,P,O",mp-26198,mp-26197,"mp-26198,mp-31552,mp-26197",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.075730714250005,BAT_01598_mp-26198.cif,BAT_01598_mp-26197.cif,downloaded,downloaded,454.74414205512625,457.97063412768506,4.0,4.0,113.68603551378156,114.49265853192126,0.007095181167100514,0.007095181167100514,-1.5316245138494167e-09,1.5316245138494167e-09
BAT_01599,Li0-3Co3(PO4)4,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,Li,5.178266513333336,139.22653684730943,447.7898291773641,720.9521135237921,2318.775077440399,0.079077455574672,0.150804546304348,0.048485122499996,1,3,Co-O-P,"Co,P,O",mp-585038,mp-26135,"mp-585038,mp-26135",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.150804546304348,BAT_01599_mp-585038.cif,BAT_01599_mp-26135.cif,downloaded,downloaded,552.6272535075874,596.32761104706,2.0,2.0,276.3136267537937,298.16380552353,0.07907745639054452,0.07907745639054452,-8.158725223195162e-10,8.158725223195162e-10
BAT_01600,Li0-4Co5(P3O11)2,Co5(P3O11)2,Co5(P3O11)2,Li4Co5(P3O11)2,Li,4.093662863333333,124.620470507315,416.9266077393712,510.1541921269223,1706.7569708382075,0.00962882668587,0.034183090909199,0.057814180135133,1,3,Co-O-P,"O,P,Co",mp-26552,mp-26551,"mp-26552,mp-26551",,"['O', 'P', 'Co']",True,True,False,False,True,False,True,0.057814180135133,BAT_01600_mp-26552.cif,BAT_01600_mp-26551.cif,downloaded,downloaded,845.8172262507328,853.9614533867259,2.0,2.0,422.9086131253664,426.98072669336295,0.009628826279755672,0.009628826279755672,4.0611432793047353e-10,4.0611432793047353e-10
BAT_01601,Li1-2Co(PO3)4,Co(PO3)4,LiCo(PO3)4,Li2Co(PO3)4,Li,5.153203818333343,68.95104534945432,174.82849362549274,355.3187901728835,900.9268609043556,0.06176945555183,0.069179412916668,0.048356500745606,1,3,Co-O-P,"Co,P,O",mp-540064,mp-31560,"mp-540064,mp-31560",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.069179412916668,BAT_01601_mp-540064.cif,BAT_01601_mp-31560.cif,downloaded,downloaded,479.5075455768324,509.1264653851021,2.0,2.0,239.7537727884162,254.56323269255105,0.06176945510344178,0.06176945510344178,4.4838822238491005e-10,4.4838822238491005e-10
BAT_01602,Li0-3Co3(PO4)4,Co3(PO4)4,Co3(PO4)4,Li3Co3(PO4)4,Li,4.783189751666673,139.22653684730943,471.6842310453541,665.9469442080929,2256.155179958913,0.082654394400661,0.091136801304348,0.041287897499996,1,3,Co-O-P,"Co,P,O",mp-31554,mp-26201,"mp-31554,mp-26201",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.091136801304348,BAT_01602_mp-31554.cif,BAT_01602_mp-26201.cif,downloaded,downloaded,612.9113005473342,566.1190717939018,2.0,2.0,306.4556502736671,283.0595358969509,-0.07634420953186323,0.07634420953186323,0.006310184868797766,0.006310184868797766
BAT_01605,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.334888140833333,166.6286694220835,506.4673974308676,722.3166430006276,2195.47951484179,0.115358703352867,0.012940566666667,0.004075114642858,1,3,Co-O-P,"Co,P,O",mp-540093,mp-26017,"mp-540093,mp-26017",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.012940566666667,BAT_01605_mp-540093.cif,BAT_01605_mp-26017.cif,downloaded,downloaded,392.04051497416276,351.4927651854048,4.0,4.0,98.01012874354069,87.8731912963512,-0.1034274475214131,0.1034274475214131,0.011931255831453907,0.011931255831453907
BAT_01606,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,4.257700939583334,166.6286694220835,513.1947057286051,709.4550423599258,2185.029580769875,0.07038666376667,0.000564491041666,0.004493792857142,1,3,Co-O-P,"Co,P,O",mp-861694,mp-757936,"mp-861694,mp-766459,mp-757936",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.004493792857142,BAT_01606_mp-861694.cif,BAT_01606_mp-757936.cif,downloaded,downloaded,742.6024915381713,693.7703137340736,8.0,8.0,92.82531144227141,86.7212892167592,-0.06575816585660837,0.06575816585660837,0.004628497910061619,0.004628497910061619
BAT_01607,Li0-2CoP2O7,CoP2O7,CoP2O7,Li2CoP2O7,Li,4.76944317833333,217.22841629928809,653.761196449865,1036.0585882587925,3118.076878666845,0.029221302142869,0.106647242000005,0.044602814097209,2,3,Co-O-P,"Co,P,O",mp-766033,mp-757776,"mp-766033,mp-766426,mp-757776",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.106647242000005,BAT_01607_mp-766033.cif,BAT_01607_mp-757776.cif,downloaded,downloaded,548.1077247337826,544.6013833930506,4.0,4.0,137.02693118344564,136.15034584826265,-0.006397175559667615,0.006397175559667615,0.022824126583201383,0.022824126583201383
BAT_01608,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,3.994422962499993,166.62866942208353,515.4176861872894,665.585383350391,2058.7962409851248,0.104857169162969,0.003605725972223,0.044711705238096,1,3,Co-O-P,"Co,P,O",mp-766076,mp-757630,"mp-766076,mp-757630",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.044711705238096,BAT_01608_mp-766076.cif,BAT_01608_mp-757630.cif,downloaded,downloaded,1144.8167106751373,1036.1671559554359,12.0,12.0,95.40139255626144,86.34726299628632,-0.09490563310840139,0.09490563310840139,0.009951536054567611,0.009951536054567611
BAT_01609,Li0-1Co(PO3)3,Co(PO3)3,Co(PO3)3,LiCo(PO3)3,Li,4.571968950833342,88.51505655947788,216.1693857994988,404.68809027119,988.3197199960224,0.041724363629694,0.0,0.0236735530357,1,3,Co-O-P,"Co,P,O",mp-584429,mp-584674,"mp-584429,mp-584674",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.0236735530357,BAT_01609_mp-584429.cif,BAT_01609_mp-584674.cif,downloaded,downloaded,715.9804199103235,823.5191368176276,4.0,4.0,178.99510497758087,205.8797842044069,0.150197846081843,0.150197846081843,-0.108473482452149,0.108473482452149
BAT_01610,Li0-6Co5(P2O7)4,Co5(P2O7)4,Co5(P2O7)4,Li6Co5(P2O7)4,Li,4.848867404999997,155.80969072097471,518.6653974873882,755.5005307200648,2514.939739977964,0.008869811555814,0.074305082926833,0.015354510620581,1,3,Co-O-P,"Co,P,O",mp-1178442,mp-769575,"mp-1178442,mp-769575",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.074305082926833,BAT_01610_mp-1178442.cif,BAT_01610_mp-769575.cif,downloaded,downloaded,519.4060391319739,514.8395094661569,1.0,1.0,519.4060391319739,514.8395094661569,-0.008791830132450072,0.008791830132450072,7.798142336392852e-05,7.798142336392852e-05
BAT_01611,Li1-3Co2(PO4)3,Co2(PO4)3,LiCo2(PO4)3,Li3Co2(PO4)3,Li,4.381303445833343,126.5404212375438,394.7471743088704,554.4119836052535,1729.5071550324294,0.092714370219515,0.098728928842591,0.080977241249998,1,3,Co-O-P,"Co,P,O",mp-758304,mp-773159,"mp-758304,mp-776223,mp-773159,mp-775012",More than one working ion per transition metal,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.098728928842591,BAT_01611_mp-758304.cif,BAT_01611_mp-773159.cif,downloaded,downloaded,412.70734725783984,450.9712488000145,2.0,2.0,206.35367362891992,225.48562440000725,0.09271436962877525,0.09271436962877525,5.907397487847632e-10,5.907397487847632e-10
BAT_01612,Li0-1CoPO4,CoPO4,CoPO4,LiCoPO4,Li,3.5149613908333333,166.62866942208353,543.6642870439138,585.6933396245544,1910.958978534287,0.174896563947163,0.024707508194445,0.131293457380953,1,3,Co-O-P,"Co,P,O",mp-850025,mp-757563,"mp-850025,mp-757563",,"['Co', 'P', 'O']",True,True,False,False,True,False,True,0.131293457380953,BAT_01612_mp-850025.cif,BAT_01612_mp-757563.cif,downloaded,downloaded,2308.277206056308,1964.6641914721813,24.0,24.0,96.17821691901283,81.86100797800755,-0.1488612432174858,0.1488612432174858,0.02603532072967718,0.02603532072967718
