battery_id,framework_formula,id_charge,id_discharge,charge_file,discharge_file,charge_status,discharge_status
BAT_02058,VF6,mp-753573,mp-753861,BAT_02058_mp-753573.cif,BAT_02058_mp-753861.cif,downloaded,downloaded
BAT_02059,VF6,mp-753567,mp-767692,BAT_02059_mp-753567.cif,BAT_02059_mp-767692.cif,downloaded,downloaded
BAT_02060,VF5,mp-27309,mp-1177798,BAT_02060_mp-27309.cif,BAT_02060_mp-1177798.cif,downloaded,downloaded
BAT_02061,VF3,mp-559931,mp-752764,BAT_02061_mp-559931.cif,BAT_02061_mp-752764.cif,downloaded,downloaded
BAT_02062,VF6,mp-757163,mp-765499,BAT_02062_mp-757163.cif,BAT_02062_mp-765499.cif,downloaded,downloaded
BAT_02063,VF6,mp-753628,mp-859136,BAT_02063_mp-753628.cif,BAT_02063_mp-859136.cif,downloaded,downloaded
BAT_02064,VF5,mp-765600,mp-753782,BAT_02064_mp-765600.cif,BAT_02064_mp-753782.cif,downloaded,downloaded
BAT_02066,VF5,mp-757854,mp-849361,BAT_02066_mp-757854.cif,BAT_02066_mp-849361.cif,downloaded,downloaded
BAT_02067,VF5,mp-757128,mp-761275,BAT_02067_mp-757128.cif,BAT_02067_mp-761275.cif,downloaded,downloaded
BAT_02068,VF5,mp-756640,mp-759035,BAT_02068_mp-756640.cif,BAT_02068_mp-759035.cif,downloaded,downloaded
BAT_02069,VF5,mp-758214,mp-758646,BAT_02069_mp-758214.cif,BAT_02069_mp-758646.cif,downloaded,downloaded
BAT_02070,VF4,mp-767617,mp-758181,BAT_02070_mp-767617.cif,BAT_02070_mp-758181.cif,downloaded,downloaded
BAT_02072,VF6,mp-760202,mp-759464,BAT_02072_mp-760202.cif,BAT_02072_mp-759464.cif,downloaded,downloaded
BAT_02075,V2F7,mp-759851,mp-760262,BAT_02075_mp-759851.cif,BAT_02075_mp-760262.cif,downloaded,downloaded
BAT_02076,VF6,mp-760194,mp-760783,BAT_02076_mp-760194.cif,BAT_02076_mp-760783.cif,downloaded,downloaded
BAT_02079,VF5,mp-760320,mp-760031,BAT_02079_mp-760320.cif,BAT_02079_mp-760031.cif,downloaded,downloaded
BAT_02081,V2F7,mp-759752,mp-849541,BAT_02081_mp-759752.cif,BAT_02081_mp-849541.cif,downloaded,downloaded
BAT_02082,VF5,mp-760312,mp-759086,BAT_02082_mp-760312.cif,BAT_02082_mp-759086.cif,downloaded,downloaded
BAT_02083,V5F11,mp-760030,mp-759570,BAT_02083_mp-760030.cif,BAT_02083_mp-759570.cif,downloaded,downloaded
BAT_02084,VF4,mp-759340,mp-760794,BAT_02084_mp-759340.cif,BAT_02084_mp-760794.cif,downloaded,downloaded
BAT_02085,VF4,mp-850937,mp-765497,BAT_02085_mp-850937.cif,BAT_02085_mp-765497.cif,downloaded,downloaded
BAT_02086,VF6,mp-761168,mp-765467,BAT_02086_mp-761168.cif,BAT_02086_mp-765467.cif,downloaded,downloaded
BAT_02087,VF5,mp-765646,mp-863384,BAT_02087_mp-765646.cif,BAT_02087_mp-863384.cif,downloaded,downloaded
BAT_02088,VF5,mp-760250,mp-760294,BAT_02088_mp-760250.cif,BAT_02088_mp-760294.cif,downloaded,downloaded
BAT_02089,V3F10,mp-768262,mp-765496,BAT_02089_mp-768262.cif,BAT_02089_mp-765496.cif,downloaded,downloaded
BAT_02090,VF4,mp-760249,mp-1176534,BAT_02090_mp-760249.cif,BAT_02090_mp-1176534.cif,downloaded,downloaded
BAT_02091,V2F7,mp-767706,mp-766139,BAT_02091_mp-767706.cif,BAT_02091_mp-766139.cif,downloaded,downloaded
BAT_02092,VF3,mp-765663,mp-559701,BAT_02092_mp-765663.cif,BAT_02092_mp-559701.cif,downloaded,downloaded
BAT_02095,Fe2P4H3O16,mp-752522,mp-1177422,BAT_02095_mp-752522.cif,BAT_02095_mp-1177422.cif,downloaded,downloaded
BAT_02096,VFeP2(HO5)2,mp-753646,mp-759083,BAT_02096_mp-753646.cif,BAT_02096_mp-759083.cif,downloaded,downloaded
BAT_02098,FePHO5,mp-757067,mp-1638898,BAT_02098_mp-757067.cif,BAT_02098_mp-1638898.cif,downloaded,downloaded
BAT_02100,VF6,mp-1176528,mp-777681,BAT_02100_mp-1176528.cif,BAT_02100_mp-777681.cif,downloaded,downloaded
BAT_02101,FeP2HO8,mp-758760,mp-766101,BAT_02101_mp-758760.cif,BAT_02101_mp-766101.cif,downloaded,downloaded
BAT_02102,VF4,mp-554799,mp-754895,BAT_02102_mp-554799.cif,BAT_02102_mp-754895.cif,downloaded,downloaded
BAT_02103,Fe(GeO3)2,mp-1043501,mp-22173,BAT_02103_mp-1043501.cif,BAT_02103_mp-22173.cif,downloaded,downloaded
BAT_02104,K2FeO4,mp-758545,mp-759598,BAT_02104_mp-758545.cif,BAT_02104_mp-759598.cif,downloaded,downloaded
BAT_02105,FeH8(SO6)2,mp-781672,mp-778185,BAT_02105_mp-781672.cif,BAT_02105_mp-778185.cif,downloaded,downloaded
BAT_02106,FeH12(SO7)2,mp-770576,mp-780157,BAT_02106_mp-770576.cif,BAT_02106_mp-780157.cif,downloaded,downloaded
BAT_02107,La7(FeO8)2,mp-770762,mp-756753,BAT_02107_mp-770762.cif,BAT_02107_mp-756753.cif,downloaded,downloaded
BAT_02112,Mn3NbFe2(PO4)6,mp-776208,mp-1177427,BAT_02112_mp-776208.cif,BAT_02112_mp-1177427.cif,downloaded,downloaded
BAT_02113,Mn3Nb2Fe3O16,mp-755993,mp-770941,BAT_02113_mp-755993.cif,BAT_02113_mp-770941.cif,downloaded,downloaded
BAT_02114,Mn2FeO6,mp-752751,mp-769530,BAT_02114_mp-752751.cif,BAT_02114_mp-769530.cif,downloaded,downloaded
BAT_02115,MnFeO4,mp-753998,mp-754607,BAT_02115_mp-753998.cif,BAT_02115_mp-754607.cif,downloaded,downloaded
BAT_02116,Mn3(FeO5)2,mp-753542,mp-757564,BAT_02116_mp-753542.cif,BAT_02116_mp-757564.cif,downloaded,downloaded
BAT_02117,MnFeO4,mp-753432,mp-1177898,BAT_02117_mp-753432.cif,BAT_02117_mp-1177898.cif,downloaded,downloaded
BAT_02118,Mn2Fe3Ni3O16,mp-765636,mp-764933,BAT_02118_mp-765636.cif,BAT_02118_mp-764933.cif,downloaded,downloaded
BAT_02119,Mn2FeO6,mp-754962,mp-777446,BAT_02119_mp-754962.cif,BAT_02119_mp-777446.cif,downloaded,downloaded
BAT_02120,Mn2FeO6,mp-753787,mp-1573004,BAT_02120_mp-753787.cif,BAT_02120_mp-1573004.cif,downloaded,downloaded
BAT_02121,Mn5FeO12,mp-755276,mp-765561,BAT_02121_mp-755276.cif,BAT_02121_mp-765561.cif,downloaded,downloaded
BAT_02122,MnFe3O8,mp-768068,mp-763910,BAT_02122_mp-768068.cif,BAT_02122_mp-763910.cif,downloaded,downloaded
BAT_02123,Mn5FeO12,mp-776272,mp-774685,BAT_02123_mp-776272.cif,BAT_02123_mp-774685.cif,downloaded,downloaded
BAT_02125,Mn4FeO8,mp-757061,mp-756377,BAT_02125_mp-757061.cif,BAT_02125_mp-756377.cif,downloaded,downloaded
BAT_02126,Mn3FeO8,mp-756562,mp-756879,BAT_02126_mp-756562.cif,BAT_02126_mp-756879.cif,downloaded,downloaded
BAT_02127,Mn5Fe3O16,mp-773198,mp-759959,BAT_02127_mp-773198.cif,BAT_02127_mp-759959.cif,downloaded,downloaded
BAT_02128,Mn7Fe3O20,mp-777317,mp-779755,BAT_02128_mp-777317.cif,BAT_02128_mp-779755.cif,downloaded,downloaded
BAT_02129,Mn3FeO8,mp-1176616,mp-756625,BAT_02129_mp-1176616.cif,BAT_02129_mp-756625.cif,downloaded,downloaded
BAT_02130,Mn13Fe3O32,mp-771188,mp-771651,BAT_02130_mp-771188.cif,BAT_02130_mp-771651.cif,downloaded,downloaded
BAT_02131,MnFe(PO4)2,mp-756899,mp-754635,BAT_02131_mp-756899.cif,BAT_02131_mp-754635.cif,downloaded,downloaded
BAT_02132,MnFe7(PO4)8,mp-766418,mp-861717,BAT_02132_mp-766418.cif,BAT_02132_mp-861717.cif,downloaded,downloaded
BAT_02133,MnFe3(PO4)4,mp-766414,mp-766130,BAT_02133_mp-766414.cif,BAT_02133_mp-766130.cif,downloaded,downloaded
BAT_02134,MnFe(PO4)2,mp-764402,mp-761246,BAT_02134_mp-764402.cif,BAT_02134_mp-761246.cif,downloaded,downloaded
BAT_02135,MnFe(PO4)2,mp-773672,mp-1177464,BAT_02135_mp-773672.cif,BAT_02135_mp-1177464.cif,downloaded,downloaded
BAT_02136,Mn2Fe(PO4)3,mp-776759,mp-776051,BAT_02136_mp-776759.cif,BAT_02136_mp-776051.cif,downloaded,downloaded
BAT_02137,Mn3Fe2Sn(PO4)6,mp-776652,mp-1177412,BAT_02137_mp-776652.cif,BAT_02137_mp-1177412.cif,downloaded,downloaded
BAT_02138,MnFe2(PO4)3,mp-849505,mp-767440,BAT_02138_mp-849505.cif,BAT_02138_mp-767440.cif,downloaded,downloaded
BAT_02139,Mn3Fe(PO4)4,mp-766386,mp-766376,BAT_02139_mp-766386.cif,BAT_02139_mp-766376.cif,downloaded,downloaded
BAT_02140,Mn7Fe(PO4)12,mp-778021,mp-776668,BAT_02140_mp-778021.cif,BAT_02140_mp-776668.cif,downloaded,downloaded
BAT_02141,Mn3FeO8,mp-771261,mp-777396,BAT_02141_mp-771261.cif,BAT_02141_mp-777396.cif,downloaded,downloaded
BAT_02142,MnFe(PO4)2,mp-764401,mp-759138,BAT_02142_mp-764401.cif,BAT_02142_mp-759138.cif,downloaded,downloaded
BAT_02143,MnFe3(PO4)4,mp-756609,mp-764613,BAT_02143_mp-756609.cif,BAT_02143_mp-764613.cif,downloaded,downloaded
BAT_02144,Mn3Fe(PO4)6,mp-774347,mp-829746,BAT_02144_mp-774347.cif,BAT_02144_mp-829746.cif,downloaded,downloaded
BAT_02145,MnFe3(PO4)4,mp-766435,mp-766043,BAT_02145_mp-766435.cif,BAT_02145_mp-766043.cif,downloaded,downloaded
BAT_02146,Mn5(FeO6)2,mp-758305,mp-759127,BAT_02146_mp-758305.cif,BAT_02146_mp-759127.cif,downloaded,downloaded
BAT_02147,Mn3FeO8,mp-756788,mp-763959,BAT_02147_mp-756788.cif,BAT_02147_mp-763959.cif,downloaded,downloaded
BAT_02148,Mn11Fe(PO4)12,mp-849792,mp-775195,BAT_02148_mp-849792.cif,BAT_02148_mp-775195.cif,downloaded,downloaded
BAT_02149,MnFe(PO4)2,mp-767833,mp-775189,BAT_02149_mp-767833.cif,BAT_02149_mp-775189.cif,downloaded,downloaded
BAT_02150,Mn3Fe(PO4)4,mp-756786,mp-773519,BAT_02150_mp-756786.cif,BAT_02150_mp-773519.cif,downloaded,downloaded
BAT_02151,Mn5Fe(PO4)6,mp-771947,mp-776660,BAT_02151_mp-771947.cif,BAT_02151_mp-776660.cif,downloaded,downloaded
BAT_02152,Fe2(MoO4)3,mp-21925,mp-21778,BAT_02152_mp-21925.cif,BAT_02152_mp-21778.cif,downloaded,downloaded
BAT_02153,Ti2Mn3Fe3O16,mp-755215,mp-770495,BAT_02153_mp-755215.cif,BAT_02153_mp-770495.cif,downloaded,downloaded
BAT_02154,Mn3Fe2Sb3O16,mp-756766,mp-774490,BAT_02154_mp-756766.cif,BAT_02154_mp-774490.cif,downloaded,downloaded
BAT_02155,MnV4FeO12,mp-1176412,mp-755976,BAT_02155_mp-1176412.cif,BAT_02155_mp-755976.cif,downloaded,downloaded
BAT_02156,Mn2Fe3Sn(PO4)6,mp-850538,mp-1177457,BAT_02156_mp-850538.cif,BAT_02156_mp-1177457.cif,downloaded,downloaded
BAT_02157,Mn3Fe3(TeO8)2,mp-775968,mp-757691,BAT_02157_mp-775968.cif,BAT_02157_mp-757691.cif,downloaded,downloaded
BAT_02158,Mn2Fe3P6WO24,mp-757052,mp-770860,BAT_02158_mp-757052.cif,BAT_02158_mp-770860.cif,downloaded,downloaded
BAT_02159,Mn3Fe3(SbO8)2,mp-775891,mp-775013,BAT_02159_mp-775891.cif,BAT_02159_mp-775013.cif,downloaded,downloaded
BAT_02161,Na2Ti3Fe(PO4)6,mp-772859,mp-773757,BAT_02161_mp-772859.cif,BAT_02161_mp-773757.cif,downloaded,downloaded
BAT_02162,Na3Fe3(PO4)4,mp-556540,mp-1101725,BAT_02162_mp-556540.cif,BAT_02162_mp-1101725.cif,downloaded,downloaded
BAT_02164,Na2Fe(Si2O5)3,mp-780575,mp-6838,BAT_02164_mp-780575.cif,BAT_02164_mp-6838.cif,downloaded,downloaded
BAT_02167,Nb2Fe3O10,mp-753897,mp-754582,BAT_02167_mp-753897.cif,BAT_02167_mp-754582.cif,downloaded,downloaded
BAT_02168,NbFe3O8,mp-763729,mp-770958,BAT_02168_mp-763729.cif,BAT_02168_mp-770958.cif,downloaded,downloaded
BAT_02169,NbFeO4,mp-754222,mp-756415,BAT_02169_mp-754222.cif,BAT_02169_mp-756415.cif,downloaded,downloaded
BAT_02170,NbFe5O12,mp-756145,mp-752667,BAT_02170_mp-756145.cif,BAT_02170_mp-752667.cif,downloaded,downloaded
BAT_02171,NaFe2(SiO3)4,mp-755636,mp-850191,BAT_02171_mp-755636.cif,BAT_02171_mp-850191.cif,downloaded,downloaded
BAT_02172,NbFe5(PO4)6,mp-771326,mp-759245,BAT_02172_mp-771326.cif,BAT_02172_mp-759245.cif,downloaded,downloaded
BAT_02173,Fe3NiO8,mp-753165,mp-769856,BAT_02173_mp-753165.cif,BAT_02173_mp-769856.cif,downloaded,downloaded
BAT_02174,NbFe7(PO4)12,mp-1101729,mp-776163,BAT_02174_mp-1101729.cif,BAT_02174_mp-776163.cif,downloaded,downloaded
BAT_02175,FeNi3O8,mp-752523,mp-765712,BAT_02175_mp-752523.cif,BAT_02175_mp-765712.cif,downloaded,downloaded
BAT_02176,Fe2Ni3O10,mp-752981,mp-755824,BAT_02176_mp-752981.cif,BAT_02176_mp-755824.cif,downloaded,downloaded
BAT_02177,Fe5NiO12,mp-1177537,mp-765833,BAT_02177_mp-1177537.cif,BAT_02177_mp-765833.cif,downloaded,downloaded
BAT_02178,Fe3(NiO5)2,mp-752964,mp-755786,BAT_02178_mp-752964.cif,BAT_02178_mp-755786.cif,downloaded,downloaded
BAT_02179,Fe5(NiO6)2,mp-753185,mp-771236,BAT_02179_mp-753185.cif,BAT_02179_mp-771236.cif,downloaded,downloaded
BAT_02180,Fe2NiO6,mp-758197,mp-757135,BAT_02180_mp-758197.cif,BAT_02180_mp-757135.cif,downloaded,downloaded
BAT_02181,FeNi3O8,mp-772596,mp-759765,BAT_02181_mp-772596.cif,BAT_02181_mp-759765.cif,downloaded,downloaded
BAT_02182,FeNiO4,mp-755275,mp-767955,BAT_02182_mp-755275.cif,BAT_02182_mp-767955.cif,downloaded,downloaded
BAT_02184,Fe3Ni7O20,mp-759370,mp-771052,BAT_02184_mp-759370.cif,BAT_02184_mp-771052.cif,downloaded,downloaded
BAT_02185,FeNi9O20,mp-758623,mp-769545,BAT_02185_mp-758623.cif,BAT_02185_mp-769545.cif,downloaded,downloaded
BAT_02186,Fe3Ni(PO4)4,mp-775017,mp-771063,BAT_02186_mp-775017.cif,BAT_02186_mp-771063.cif,downloaded,downloaded
BAT_02188,Fe5Ni(PO4)6,mp-768933,mp-760788,BAT_02188_mp-768933.cif,BAT_02188_mp-760788.cif,downloaded,downloaded
BAT_02189,FeNi(PO4)2,mp-754558,mp-756268,BAT_02189_mp-754558.cif,BAT_02189_mp-756268.cif,downloaded,downloaded
BAT_02190,Fe2Ni(PO4)3,mp-774420,mp-776880,BAT_02190_mp-774420.cif,BAT_02190_mp-776880.cif,downloaded,downloaded
BAT_02191,FeNi3(PO4)4,mp-755553,mp-766022,BAT_02191_mp-755553.cif,BAT_02191_mp-766022.cif,downloaded,downloaded
BAT_02192,TiFe2Ni3(PO4)6,mp-776008,mp-1177299,BAT_02192_mp-776008.cif,BAT_02192_mp-1177299.cif,downloaded,downloaded
BAT_02193,Ti2Fe3Ni3O16,mp-766008,mp-774319,BAT_02193_mp-766008.cif,BAT_02193_mp-774319.cif,downloaded,downloaded
BAT_02194,FeO2,mp-762529,mp-756497,BAT_02194_mp-762529.cif,BAT_02194_mp-756497.cif,downloaded,downloaded
BAT_02196,Fe5O8,mp-1225001,mp-33551,BAT_02196_mp-1225001.cif,BAT_02196_mp-33551.cif,downloaded,downloaded
BAT_02197,Fe3O4,mp-1181340,mp-1101736,BAT_02197_mp-1181340.cif,BAT_02197_mp-1101736.cif,downloaded,downloaded
BAT_02198,FeO6,mp-752471,mp-756356,BAT_02198_mp-752471.cif,BAT_02198_mp-756356.cif,downloaded,downloaded
BAT_02199,FeO2,mp-25236,mp-754802,BAT_02199_mp-25236.cif,BAT_02199_mp-754802.cif,downloaded,downloaded
BAT_02200,FeO3,mp-760833,mp-774155,BAT_02200_mp-760833.cif,BAT_02200_mp-774155.cif,downloaded,downloaded
BAT_02202,FeO2,mp-1443203,mp-754803,BAT_02202_mp-1443203.cif,BAT_02202_mp-754803.cif,downloaded,downloaded
BAT_02205,FeO3,mp-756941,mp-759394,BAT_02205_mp-756941.cif,BAT_02205_mp-759394.cif,downloaded,downloaded
BAT_02206,FeO2,mp-1395285,mp-755709,BAT_02206_mp-1395285.cif,BAT_02206_mp-755709.cif,downloaded,downloaded
BAT_02207,FeO4,mp-766829,mp-19511,BAT_02207_mp-766829.cif,BAT_02207_mp-19511.cif,downloaded,downloaded
BAT_02208,FeO4,mp-774501,mp-756155,BAT_02208_mp-774501.cif,BAT_02208_mp-756155.cif,downloaded,downloaded
BAT_02209,Fe3O8,mp-1273581,mp-1177119,BAT_02209_mp-1273581.cif,BAT_02209_mp-1177119.cif,downloaded,downloaded
BAT_02210,Fe5O12,mp-780188,mp-756862,BAT_02210_mp-780188.cif,BAT_02210_mp-756862.cif,downloaded,downloaded
BAT_02211,Fe5O12,mp-758559,mp-759022,BAT_02211_mp-758559.cif,BAT_02211_mp-759022.cif,downloaded,downloaded
BAT_02212,FeO3,mp-752790,mp-849695,BAT_02212_mp-752790.cif,BAT_02212_mp-849695.cif,downloaded,downloaded
BAT_02214,Fe3O8,mp-1177704,mp-1177185,BAT_02214_mp-1177704.cif,BAT_02214_mp-1177185.cif,downloaded,downloaded
BAT_02215,Fe5O8,mp-1225007,mp-757153,BAT_02215_mp-1225007.cif,BAT_02215_mp-757153.cif,downloaded,downloaded
BAT_02216,FeO4,mp-780203,mp-770834,BAT_02216_mp-780203.cif,BAT_02216_mp-770834.cif,downloaded,downloaded
BAT_02217,Fe7O12,mp-752897,mp-756856,BAT_02217_mp-752897.cif,BAT_02217_mp-756856.cif,downloaded,downloaded
BAT_02218,Fe5O16,mp-1176883,mp-760142,BAT_02218_mp-1176883.cif,BAT_02218_mp-760142.cif,downloaded,downloaded
BAT_02219,Fe5O12,mp-771687,mp-764889,BAT_02219_mp-771687.cif,BAT_02219_mp-764889.cif,downloaded,downloaded
BAT_02221,FeO2,mp-25332,mp-18782,BAT_02221_mp-25332.cif,BAT_02221_mp-18782.cif,downloaded,downloaded
BAT_02222,FeO2,mp-1178106,mp-780312,BAT_02222_mp-1178106.cif,BAT_02222_mp-780312.cif,downloaded,downloaded
BAT_02224,FeO2,mp-753154,mp-762575,BAT_02224_mp-753154.cif,BAT_02224_mp-762575.cif,downloaded,downloaded
BAT_02225,FeO2,mp-1178060,mp-754977,BAT_02225_mp-1178060.cif,BAT_02225_mp-754977.cif,downloaded,downloaded
BAT_02227,FeO3,mp-849463,mp-771894,BAT_02227_mp-849463.cif,BAT_02227_mp-771894.cif,downloaded,downloaded
BAT_02228,Fe5O8,mp-510746,mp-21735,BAT_02228_mp-510746.cif,BAT_02228_mp-21735.cif,downloaded,downloaded
BAT_02229,FeO2,mp-758469,mp-756527,BAT_02229_mp-758469.cif,BAT_02229_mp-756527.cif,downloaded,downloaded
BAT_02230,Fe3(PO4)4,mp-31896,mp-27027,BAT_02230_mp-31896.cif,BAT_02230_mp-27027.cif,downloaded,downloaded
BAT_02231,Fe3(P2O7)2,mp-26986,mp-26985,BAT_02231_mp-26986.cif,BAT_02231_mp-26985.cif,downloaded,downloaded
BAT_02232,FePO4,mp-19109,mp-757754,BAT_02232_mp-19109.cif,BAT_02232_mp-757754.cif,downloaded,downloaded
BAT_02233,FePO4,mp-25303,mp-18951,BAT_02233_mp-25303.cif,BAT_02233_mp-18951.cif,downloaded,downloaded
BAT_02236,Fe4P9O32,mp-27102,mp-27081,BAT_02236_mp-27102.cif,BAT_02236_mp-27081.cif,downloaded,downloaded
BAT_02238,Fe(PO3)4,mp-31874,mp-540356,BAT_02238_mp-31874.cif,BAT_02238_mp-540356.cif,downloaded,downloaded
BAT_02239,FePO4,mp-504149,mp-704251,BAT_02239_mp-504149.cif,BAT_02239_mp-704251.cif,downloaded,downloaded
BAT_02240,FeP2O7,mp-540440,mp-31837,BAT_02240_mp-540440.cif,BAT_02240_mp-31837.cif,downloaded,downloaded
BAT_02241,FePO4,mp-694541,mp-504184,BAT_02241_mp-694541.cif,BAT_02241_mp-504184.cif,downloaded,downloaded
BAT_02242,Fe(PO3)3,mp-724325,mp-26003,BAT_02242_mp-724325.cif,BAT_02242_mp-26003.cif,downloaded,downloaded
BAT_02243,FePO4,mp-540111,mp-26041,BAT_02243_mp-540111.cif,BAT_02243_mp-26041.cif,downloaded,downloaded
BAT_02244,FePO4,mp-20361,mp-19017,BAT_02244_mp-20361.cif,BAT_02244_mp-19017.cif,downloaded,downloaded
BAT_02245,Fe2(PO4)3,mp-1101524,mp-504385,BAT_02245_mp-1101524.cif,BAT_02245_mp-504385.cif,downloaded,downloaded
BAT_02246,FeP2O7,mp-694534,mp-26025,BAT_02246_mp-694534.cif,BAT_02246_mp-26025.cif,downloaded,downloaded
BAT_02248,Fe3P3O11,mp-540050,mp-705089,BAT_02248_mp-540050.cif,BAT_02248_mp-705089.cif,downloaded,downloaded
BAT_02249,Fe3(PO4)4,mp-1101556,mp-26077,BAT_02249_mp-1101556.cif,BAT_02249_mp-26077.cif,downloaded,downloaded
BAT_02250,Fe(PO4)2,mp-759108,mp-31890,BAT_02250_mp-759108.cif,BAT_02250_mp-31890.cif,downloaded,downloaded
BAT_02251,FeP2O7,mp-25246,mp-779056,BAT_02251_mp-25246.cif,BAT_02251_mp-779056.cif,downloaded,downloaded
BAT_02252,Fe(PO3)5,mp-540145,mp-705356,BAT_02252_mp-540145.cif,BAT_02252_mp-705356.cif,downloaded,downloaded
BAT_02254,Fe(PO3)4,mp-504142,mp-26125,BAT_02254_mp-504142.cif,BAT_02254_mp-26125.cif,downloaded,downloaded
BAT_02255,FePO4,mp-704220,mp-585400,BAT_02255_mp-704220.cif,BAT_02255_mp-585400.cif,downloaded,downloaded
BAT_02256,Fe2(PO4)3,mp-26412,mp-1177302,BAT_02256_mp-26412.cif,BAT_02256_mp-1177302.cif,downloaded,downloaded
BAT_02257,Fe2P3O13,mp-697819,mp-697808,BAT_02257_mp-697819.cif,BAT_02257_mp-697808.cif,downloaded,downloaded
BAT_02259,FeP2O7,mp-26182,mp-26181,BAT_02259_mp-26182.cif,BAT_02259_mp-26181.cif,downloaded,downloaded
BAT_02260,Fe2P5O16,mp-27016,mp-31885,BAT_02260_mp-27016.cif,BAT_02260_mp-31885.cif,downloaded,downloaded
BAT_02261,FeP2O7,mp-705011,mp-1101596,BAT_02261_mp-705011.cif,BAT_02261_mp-1101596.cif,downloaded,downloaded
BAT_02262,Fe2(PO4)3,mp-26582,mp-1177121,BAT_02262_mp-26582.cif,BAT_02262_mp-1177121.cif,downloaded,downloaded
BAT_02263,Fe3P4O15,mp-705395,mp-705404,BAT_02263_mp-705395.cif,BAT_02263_mp-705404.cif,downloaded,downloaded
BAT_02264,Fe5(P2O7)4,mp-705433,mp-705431,BAT_02264_mp-705433.cif,BAT_02264_mp-705431.cif,downloaded,downloaded
BAT_02265,FeP4O13,mp-1101552,mp-759091,BAT_02265_mp-1101552.cif,BAT_02265_mp-759091.cif,downloaded,downloaded
BAT_02266,FeP2O7,mp-26214,mp-1101516,BAT_02266_mp-26214.cif,BAT_02266_mp-1101516.cif,downloaded,downloaded
BAT_02267,Fe3P8O29,mp-705437,mp-554093,BAT_02267_mp-705437.cif,BAT_02267_mp-554093.cif,downloaded,downloaded
BAT_02268,Fe3P3O13,mp-1356526,mp-1013899,BAT_02268_mp-1356526.cif,BAT_02268_mp-1013899.cif,downloaded,downloaded
BAT_02269,Fe2P3O10,mp-27008,mp-27007,BAT_02269_mp-27008.cif,BAT_02269_mp-27007.cif,downloaded,downloaded
BAT_02270,FeP2O7,mp-26626,mp-695805,BAT_02270_mp-26626.cif,BAT_02270_mp-695805.cif,downloaded,downloaded
BAT_02272,FeP2O7,mp-695816,mp-26255,BAT_02272_mp-695816.cif,BAT_02272_mp-26255.cif,downloaded,downloaded
BAT_02273,Fe2P2O9,mp-1041062,mp-1013910,BAT_02273_mp-1041062.cif,BAT_02273_mp-1013910.cif,downloaded,downloaded
BAT_02274,Fe(PO3)3,mp-25310,mp-504179,BAT_02274_mp-25310.cif,BAT_02274_mp-504179.cif,downloaded,downloaded
BAT_02275,FeP2O7,mp-697733,mp-697811,BAT_02275_mp-697733.cif,BAT_02275_mp-697811.cif,downloaded,downloaded
BAT_02276,FeP2O7,mp-26644,mp-540231,BAT_02276_mp-26644.cif,BAT_02276_mp-540231.cif,downloaded,downloaded
BAT_02277,Fe5(P3O11)2,mp-31872,mp-26471,BAT_02277_mp-31872.cif,BAT_02277_mp-26471.cif,downloaded,downloaded
BAT_02278,FePO4,mp-504276,mp-756958,BAT_02278_mp-504276.cif,BAT_02278_mp-756958.cif,downloaded,downloaded
BAT_02279,FeP2O7,mp-26566,mp-1101512,BAT_02279_mp-26566.cif,BAT_02279_mp-1101512.cif,downloaded,downloaded
BAT_02280,Fe(PO4)2,mp-26576,mp-26575,BAT_02280_mp-26576.cif,BAT_02280_mp-26575.cif,downloaded,downloaded
BAT_02281,Fe9(PO4)8,mp-704206,mp-25809,BAT_02281_mp-704206.cif,BAT_02281_mp-25809.cif,downloaded,downloaded
BAT_02283,FePO4,mp-753636,mp-765627,BAT_02283_mp-753636.cif,BAT_02283_mp-765627.cif,downloaded,downloaded
BAT_02284,Fe2(PO4)3,mp-699352,mp-26677,BAT_02284_mp-699352.cif,BAT_02284_mp-26677.cif,downloaded,downloaded
BAT_02285,FePO4,mp-753756,mp-757406,BAT_02285_mp-753756.cif,BAT_02285_mp-757406.cif,downloaded,downloaded
BAT_02286,FePO4,mp-26612,mp-26611,BAT_02286_mp-26612.cif,BAT_02286_mp-26611.cif,downloaded,downloaded
BAT_02287,Fe3(PO4)4,mp-25814,mp-25813,BAT_02287_mp-25814.cif,BAT_02287_mp-25813.cif,downloaded,downloaded
BAT_02288,FeP2O7,mp-26614,mp-26613,BAT_02288_mp-26614.cif,BAT_02288_mp-26613.cif,downloaded,downloaded
BAT_02289,FePO4,mp-753789,mp-774251,BAT_02289_mp-753789.cif,BAT_02289_mp-774251.cif,downloaded,downloaded
BAT_02290,FeP2O7,mp-1101522,mp-25845,BAT_02290_mp-1101522.cif,BAT_02290_mp-25845.cif,downloaded,downloaded
BAT_02291,FeP2O7,mp-26750,mp-26749,BAT_02291_mp-26750.cif,BAT_02291_mp-26749.cif,downloaded,downloaded
BAT_02292,FeP2O7,mp-690058,mp-26717,BAT_02292_mp-690058.cif,BAT_02292_mp-26717.cif,downloaded,downloaded
BAT_02293,Fe4(PO4)3,mp-31780,mp-25825,BAT_02293_mp-31780.cif,BAT_02293_mp-25825.cif,downloaded,downloaded
BAT_02295,FePO4,mp-26792,mp-757027,BAT_02295_mp-26792.cif,BAT_02295_mp-757027.cif,downloaded,downloaded
