battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings,element_list,has_transition_metal,oxide,sulfide,fluoride,phosphate_possible,silicate_possible,has_main_transition_metal,max_stability,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,normalized_delta_li,relative_delta_li,capacity_physics,endpoint_delta_abs,volume_residual,voltage_oof_pred,oof_fold,voltage_oof_error
BAT_01782,Li0-1K2NiF6,K2NiF6,K2NiF6,K2LiNiF6,Li,4.9501593633333325,103.95366385200585,344.6954180498721,514.5872024698124,1706.2972511576716,0.083206637775305,0.0,0.022245482000003,1,3,F-K-Ni,"K,Ni,F",mp-605034,mp-1111147,"mp-605034,mp-1111147",,"['K', 'Ni', 'F']",True,False,False,True,False,False,True,0.022245482000003,9.0,28.0,19.0,13.333333333333334,5.777777777777778,9.0,3.0,93.0,90.0,69.44444444444444,31.407407407407405,93.0,18.9984032,58.6934,39.6949968,27.87560213333333,11.836265244444444,18.9984032,53.5,1728.0,1674.5,302.4511111111111,331.93481481481484,53.5,1.0,17.0,16.0,12.666666666666666,5.777777777777778,17.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,57.0,203.0,146.0,96.88888888888889,53.18518518518518,57.0,0.82,3.98,3.16,3.0477777777777777,1.242962962962963,3.98,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,5.0,5.0,3.3333333333333335,2.2222222222222223,5.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,6.0,2.2222222222222223,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1111111111111112,0.1975308641975309,1.0,9.7075,73.1066666667,63.3991666667,23.864259259266664,21.885514403303706,9.7075,0.0,1.97,1.97,1.3133333333333337,0.8755555555555554,1.97,0.0,0.5953947,0.5953947,0.0661549666666666,0.1176088296296296,0.0,15.0,229.0,214.0,85.88888888888889,94.51851851851852,15.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,1.7777777777777777,3.3333333333333335,0.8888888888888888,0.0,1.0,0.1111111111111111,103.95366384843966,0.0077220820364515,0.0754845557388534,4.791733264923096,1,0.1584260984102368
BAT_01783,Li0-0.5MnF3,MnF3,MnF3,LiMn2F6,Li,4.505115863333342,116.12049035258984,419.1170265486657,523.1362631454988,1888.170764897495,0.065096568507941,0.031627593749999,0.014855874444442,1,2,F-Mn,"Mn,F",mp-766789,mp-757174,"mp-766789,mp-757174",,"['Mn', 'F']",True,False,False,True,False,False,True,0.031627593749999,9.0,25.0,16.0,13.0,6.0,9.0,52.0,93.0,41.0,82.75,15.375,93.0,18.9984032,54.938045,35.939641800000004,27.98331365,13.477365675,18.9984032,53.5,1519.0,1465.5,419.875,549.5625,53.5,7.0,17.0,10.0,14.5,3.75,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.55,3.98,2.4299999999999997,3.3725,0.91125,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,9.7075,10.4875862069,0.7800862069000001,9.902521551725,0.2925323275875002,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,15.0,217.0,202.0,65.5,75.75,15.0,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,2.0,3.75,1.25,0.0,0.5,0.125,116.12049034860624,0.0045921035709679,0.060504464936973,4.371601581573486,5,0.13351428175985536
BAT_01784,Li2-3MnF6,MnF6,Li2MnF6,Li3MnF6,Li,4.537563478333337,141.24518753180664,428.067748914123,640.909004434669,1942.3845837250897,0.043200116876519,0.035854992037037,0.029160527000005,1,2,F-Mn,"Mn,F",mp-753601,mp-753041,"mp-753601,mp-753041",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.035854992037037,9.0,25.0,16.0,11.285714285714286,3.918367346938776,9.0,52.0,93.0,41.0,87.14285714285714,10.040816326530615,93.0,18.9984032,54.938045,35.939641800000004,24.132637742857145,8.801544930612248,18.9984032,53.5,1519.0,1465.5,262.85714285714283,358.8979591836734,53.5,7.0,17.0,10.0,15.571428571428571,2.448979591836735,17.0,2.0,4.0,2.0,2.2857142857142856,0.4897959183673468,2.0,57.0,139.0,82.0,68.71428571428571,20.081632653061224,57.0,1.55,3.98,2.4299999999999997,3.632857142857143,0.5951020408163263,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.285714285714286,1.2244897959183676,5.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.2448979591836735,1.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5714285714285714,0.979591836734694,1.0,9.7075,10.4875862069,0.7800862069000001,9.8189408867,0.1910415200571432,9.7075,0.0,1.97,1.97,1.6885714285714286,0.4824489795918367,1.97,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,15.0,217.0,202.0,43.857142857142854,49.469387755102034,15.0,2,0.8689660757568884,0.8584635724167666,0.8571649018642777,0.8571432945599529,0.8571428585604146,2.0,4.285714285714286,0.7142857142857143,0.0,1.0,0.1428571428571428,141.24518752696108,0.0432001168660445,1.0474413003613847e-11,4.363938808441162,2,0.17362466989217484
BAT_01785,Li4-5MnF8,MnF8,Li4MnF8,Li5MnF8,Li,4.519855233333335,110.91938555054487,302.05791023666995,501.3395652587483,1365.2580263529435,0.019159019243208,0.044704374102562,0.040555389285713,1,2,F-Mn,"Mn,F",mp-756952,mp-1177082,"mp-756952,mp-1177082",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.044704374102562,9.0,25.0,16.0,10.77777777777778,3.1604938271604945,9.0,52.0,93.0,41.0,88.44444444444444,8.098765432098766,93.0,18.9984032,54.938045,35.939641800000004,22.99169673333333,7.099188503703704,18.9984032,53.5,1519.0,1465.5,216.33333333333337,289.4814814814815,53.5,7.0,17.0,10.0,15.88888888888889,1.9753086419753083,17.0,2.0,4.0,2.0,2.2222222222222223,0.3950617283950618,2.0,57.0,139.0,82.0,66.11111111111111,16.19753086419753,57.0,1.55,3.98,2.4299999999999997,3.71,0.48,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.444444444444445,0.9876543209876542,5.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8888888888888888,0.1975308641975309,1.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4444444444444444,0.7901234567901234,1.0,9.7075,10.4875862069,0.7800862069000001,9.794176245211112,0.1540911025975319,9.7075,0.0,1.97,1.97,1.751111111111111,0.3891358024691358,1.97,0.0,0.000310120689655,0.000310120689655,3.445785440611111e-05,6.125840783308641e-05,0.0,15.0,217.0,202.0,37.44444444444444,39.901234567901234,15.0,2,0.8958064164776166,0.8894672162406482,0.8888943141698848,0.8888889494396267,0.8888888889716731,2.0,4.444444444444445,0.5555555555555556,0.0,1.0,0.1111111111111111,110.91938554673972,0.0187988498653865,0.0003601693778214,4.198899269104004,2,0.3209559642293307
BAT_01786,Li1-2MnF4,MnF4,LiMnF4,Li2MnF4,Li,4.033669358333332,185.0756451603413,595.8656530861147,746.5339588570413,2403.52502653674,0.035348434329255,0.098465577083333,0.0731715125,1,2,F-Mn,"Mn,F",mp-753485,mp-763349,"mp-753485,mp-763349",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.098465577083333,9.0,25.0,16.0,12.2,5.119999999999999,9.0,52.0,93.0,41.0,84.8,13.12,93.0,18.9984032,54.938045,35.939641800000004,26.186331559999996,11.500685375999998,18.9984032,53.5,1519.0,1465.5,346.6,468.96,53.5,7.0,17.0,10.0,15.0,3.2,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,73.4,26.24,57.0,1.55,3.98,2.4299999999999997,3.494,0.7776000000000002,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.6,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.3199999999999999,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,10.4875862069,0.7800862069000001,9.86351724138,0.2496275862079993,9.7075,0.0,1.97,1.97,1.576,0.6304,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.92386206896e-05,0.0,15.0,217.0,202.0,55.4,64.64,15.0,2,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,2.0,4.0,1.0,0.0,1.0,0.2,185.07564515399216,0.0353484343292558,-8.049116928532385e-16,4.862342357635498,2,-0.8286729993021664
BAT_01787,Li0-0.5MnF3,MnF3,MnF3,LiMn2F6,Li,4.5437946883333264,116.12049035258984,407.2609878383811,527.6276672707589,1850.510313305419,0.003774546050759,0.042534918749998,0.020253627222222,1,2,F-Mn,"Mn,F",mp-757186,mp-767304,"mp-757186,mp-1176433,mp-767304,mp-757118",,"['Mn', 'F']",True,False,False,True,False,False,True,0.042534918749998,9.0,25.0,16.0,13.0,6.0,9.0,52.0,93.0,41.0,82.75,15.375,93.0,18.9984032,54.938045,35.939641800000004,27.98331365,13.477365675,18.9984032,53.5,1519.0,1465.5,419.875,549.5625,53.5,7.0,17.0,10.0,14.5,3.75,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.55,3.98,2.4299999999999997,3.3725,0.91125,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,9.7075,10.4875862069,0.7800862069000001,9.902521551725,0.2925323275875002,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,15.0,217.0,202.0,65.5,75.75,15.0,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,2.0,3.75,1.25,0.0,0.5,0.125,116.12049034860624,0.0037603526296036,1.4193421155314634e-05,4.371601581573486,5,0.17219310675984012
BAT_01788,Li0-2Mn2F7,Mn2F7,Mn2F7,Li2Mn2F7,Li,4.688098608333335,208.7774368527431,671.8738615262464,978.7692111607458,3149.8109151967396,0.067138693760131,0.015139468055555,0.053843271818176,2,2,F-Mn,"Mn,F",mp-760309,mp-759249,"mp-760309,mp-759929,mp-759249",,"['Mn', 'F']",True,False,False,True,False,False,True,0.053843271818176,9.0,25.0,16.0,12.555555555555555,5.530864197530864,9.0,52.0,93.0,41.0,83.88888888888889,14.172839506172842,93.0,18.9984032,54.938045,35.939641800000004,26.984990266666667,12.423579881481484,18.9984032,53.5,1519.0,1465.5,379.1666666666667,506.59259259259267,53.5,7.0,17.0,10.0,14.77777777777778,3.4567901234567895,17.0,2.0,4.0,2.0,2.4444444444444446,0.6913580246913581,2.0,57.0,139.0,82.0,75.22222222222223,28.345679012345684,57.0,1.55,3.98,2.4299999999999997,3.44,0.8400000000000001,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.888888888888889,1.7283950617283952,5.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7777777777777778,0.345679012345679,1.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8888888888888888,1.382716049382716,1.0,9.7075,10.4875862069,0.7800862069000001,9.88085249042222,0.2696594295456786,9.7075,0.0,1.97,1.97,1.5322222222222222,0.6809876543209877,1.97,0.0,0.000310120689655,0.000310120689655,6.891570881222221e-05,0.0001072022137079,0.0,15.0,217.0,202.0,59.888888888888886,69.82716049382715,15.0,2,0.8089010988089465,0.7837782292402525,0.7780737253644853,0.7777950461838657,0.7777780597292578,2.0,3.888888888888889,1.1111111111111112,0.0,2.0,0.2222222222222222,208.7774368455809,0.1564477684851653,-0.0893090747250343,4.249622344970703,5,0.4384762633626318
BAT_01790,Li3-4MnF7,MnF7,Li3MnF7,Li4MnF7,Li,4.610570633333336,124.25876657846798,294.15784133939536,572.9038201209063,1356.235504844143,0.030651249093423,0.054637043939393,0.041409222500001,1,2,F-Mn,"Mn,F",mp-759724,mp-759476,"mp-759724,mp-759476",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.054637043939393,9.0,25.0,16.0,11.0,3.5,9.0,52.0,93.0,41.0,87.875,8.96875,93.0,18.9984032,54.938045,35.939641800000004,23.490858425,7.861796643750001,18.9984032,53.5,1519.0,1465.5,236.6875,320.578125,53.5,7.0,17.0,10.0,15.75,2.1875,17.0,2.0,4.0,2.0,2.25,0.4375,2.0,57.0,139.0,82.0,67.25,17.9375,57.0,1.55,3.98,2.4299999999999997,3.67625,0.5315624999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.375,1.09375,5.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.875,0.21875,1.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.875,1.0,9.7075,10.4875862069,0.7800862069000001,9.8050107758625,0.1706438577593758,9.7075,0.0,1.97,1.97,1.72375,0.4309375000000001,1.97,0.0,0.000310120689655,0.000310120689655,3.8765086206875e-05,6.783890086203125e-05,0.0,15.0,217.0,202.0,40.25,44.1875,15.0,2,0.8838834764831844,0.8758495150966811,0.8750104120803961,0.8750001517831308,0.8750000003097617,2.0,4.375,0.625,0.0,1.0,0.125,124.2587665742052,0.0306512500472365,-9.538135524456146e-10,4.671629428863525,3,-0.061058795530189336
BAT_01791,Li1-3MnF5,MnF5,LiMnF5,Li3MnF5,Li,4.370529585833332,313.92094511692403,816.7675515845496,1372.0007782462783,3569.7067489489264,0.187754714609129,0.023388373988103,0.046846433333334,2,2,F-Mn,"Mn,F",mp-767597,mp-759420,"mp-767597,mp-766942,mp-759420",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.046846433333334,9.0,25.0,16.0,11.666666666666666,4.444444444444444,9.0,52.0,93.0,41.0,86.16666666666667,11.388888888888886,93.0,18.9984032,54.938045,35.939641800000004,24.9883435,9.983233833333337,18.9984032,53.5,1519.0,1465.5,297.75,407.0833333333333,53.5,7.0,17.0,10.0,15.333333333333334,2.7777777777777772,17.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,57.0,139.0,82.0,70.66666666666667,22.777777777777786,57.0,1.55,3.98,2.4299999999999997,3.5749999999999997,0.6750000000000002,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.166666666666667,1.3888888888888886,5.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.2777777777777777,1.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6666666666666667,1.1111111111111112,1.0,9.7075,10.4875862069,0.7800862069000001,9.837514367816665,0.2166906130277768,9.7075,0.0,1.97,1.97,1.6416666666666666,0.5472222222222222,1.97,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,15.0,217.0,202.0,48.666666666666664,56.11111111111111,15.0,2,0.8498365855987975,0.8355496558274309,0.8333866598413104,0.8333348571344981,0.8333333418666663,2.0,4.166666666666667,0.8333333333333334,0.0,2.0,0.3333333333333333,313.92094510615476,0.1877547146091297,-7.2164496600635185e-16,4.024817943572998,1,0.34571164226033435
BAT_01793,Li0-0.5MnF3,MnF3,MnF3,LiMn2F6,Li,4.51957263333333,116.12049035258984,390.22060467248815,524.814990366812,1763.6303658405616,0.036727149430961,0.091778256249998,0.066716822222221,1,2,F-Mn,"Mn,F",mp-758601,mp-763784,"mp-758601,mp-763784,mp-759499",,"['Mn', 'F']",True,False,False,True,False,False,True,0.091778256249998,9.0,25.0,16.0,13.0,6.0,9.0,52.0,93.0,41.0,82.75,15.375,93.0,18.9984032,54.938045,35.939641800000004,27.98331365,13.477365675,18.9984032,53.5,1519.0,1465.5,419.875,549.5625,53.5,7.0,17.0,10.0,14.5,3.75,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,139.0,82.0,77.5,30.75,57.0,1.55,3.98,2.4299999999999997,3.3725,0.91125,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.5,1.0,9.7075,10.4875862069,0.7800862069000001,9.902521551725,0.2925323275875002,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.000310120689655,0.000310120689655,7.753017241375e-05,0.0001162952586206,0.0,15.0,217.0,202.0,65.5,75.75,15.0,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,2.0,3.75,1.25,0.0,0.5,0.125,116.12049034860624,0.0354260522581612,0.0013010971727997,4.371601581573486,5,0.1479710517598436
BAT_01794,Li0-2Mn7F16,Mn7F16,Mn7F16,Li2Mn7F16,Li,3.640529033333327,76.31153896208636,274.37515007958604,277.8143731698228,998.870699889922,0.020170050997296,0.03977709695652,0.078987585199998,1,2,F-Mn,"Mn,F",mp-867575,mp-753570,"mp-867575,mp-753570",,"['Mn', 'F']",True,False,False,True,False,False,True,0.078987585199998,9.0,25.0,16.0,13.869565217391305,6.775047258979207,9.0,52.0,93.0,41.0,80.52173913043478,17.361058601134218,93.0,18.9984032,54.938045,35.939641800000004,29.93655505217391,15.21829822911153,18.9984032,53.5,1519.0,1465.5,499.5217391304348,620.5519848771266,53.5,7.0,17.0,10.0,13.956521739130435,4.234404536862003,17.0,2.0,4.0,2.0,2.608695652173913,0.8468809073724008,2.0,57.0,139.0,82.0,81.95652173913044,34.722117202268436,57.0,1.55,3.98,2.4299999999999997,3.2404347826086957,1.028960302457467,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.4782608695652173,2.117202268431002,5.0,0.0,5.0,5.0,1.5217391304347827,2.117202268431002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6956521739130435,0.4234404536862004,1.0,0.0,5.0,5.0,1.5217391304347827,2.117202268431002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.217391304347826,1.6937618147448017,1.0,9.7075,10.4875862069,0.7800862069000001,9.944917541230431,0.3303200573640827,9.7075,0.0,1.97,1.97,1.3704347826086956,0.8341776937618148,1.97,0.0,0.000310120689655,0.000310120689655,9.438455772108696e-05,0.0001313176455249,0.0,15.0,217.0,202.0,76.47826086956522,85.53497164461248,15.0,2,0.7593151824596948,0.714552065578772,0.6978680511538915,0.6959566619207109,0.6956700438292871,2.0,3.4782608695652173,1.5217391304347827,0.0,2.0,0.0869565217391304,76.31153895946845,0.0502549244429568,-0.0300848734456608,3.7621161937713623,2,-0.12158716043803519
BAT_01795,Li3-4MnF7,MnF7,Li3MnF7,Li4MnF7,Li,4.586482888333326,124.25876657846798,301.9797179781884,569.9107066375484,1385.0248091306846,0.077300750061798,0.062542848484847,0.050663522083334,1,2,F-Mn,"Mn,F",mp-764645,mp-753997,"mp-764645,mp-753997",More than one working ion per transition metal,"['Mn', 'F']",True,False,False,True,False,False,True,0.062542848484847,9.0,25.0,16.0,11.0,3.5,9.0,52.0,93.0,41.0,87.875,8.96875,93.0,18.9984032,54.938045,35.939641800000004,23.490858425,7.861796643750001,18.9984032,53.5,1519.0,1465.5,236.6875,320.578125,53.5,7.0,17.0,10.0,15.75,2.1875,17.0,2.0,4.0,2.0,2.25,0.4375,2.0,57.0,139.0,82.0,67.25,17.9375,57.0,1.55,3.98,2.4299999999999997,3.67625,0.5315624999999999,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.375,1.09375,5.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.875,0.21875,1.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.875,1.0,9.7075,10.4875862069,0.7800862069000001,9.8050107758625,0.1706438577593758,9.7075,0.0,1.97,1.97,1.72375,0.4309375000000001,1.97,0.0,0.000310120689655,0.000310120689655,3.8765086206875e-05,6.783890086203125e-05,0.0,15.0,217.0,202.0,40.25,44.1875,15.0,2,0.8838834764831844,0.8758495150966811,0.8750104120803961,0.8750001517831308,0.8750000003097617,2.0,4.375,0.625,0.0,1.0,0.125,124.2587665742052,0.0773007515149877,-1.453189721334347e-09,4.671629428863525,3,-0.08514654053019921
