battery_id,framework_formula,num_steps,max_delta_volume,endpoint_delta_abs,volume_residual,abs_volume_residual,contains_F,contains_V,contains_Mn,contains_Fe,contains_Co,contains_Ni
BAT_01512,Co2Ni3O10,1,0.021100281298415,0.0206642600046458,0.0004360212937691,0.0004360212937691,False,False,False,False,True,True
BAT_01513,CoNi9O20,1,0.016372174107633,0.0161084431849368,0.0002637309226961,0.0002637309226961,False,False,False,False,True,True
BAT_01514,Co5NiO12,1,0.042233751588552,0.0422337521465472,-5.579952958023603e-10,5.579952958023603e-10,False,False,False,False,True,True
BAT_01515,Co3Ni5O16,1,0.003206568966883,0.0031963194352694,1.0249531613558231e-05,1.0249531613558231e-05,False,False,False,False,True,True
BAT_01516,Co(NiO3)2,1,0.028470021595519,0.0284700206744116,9.21107370932539e-10,9.21107370932539e-10,False,False,False,False,True,True
BAT_01517,Co(NiO2)4,1,0.021135091075629,0.0211350908532432,2.2238576258271079e-10,2.2238576258271079e-10,False,False,False,False,True,True
BAT_01518,CoNi9O20,1,0.010649270817023,0.0105370587109365,0.0001122121060864,0.0001122121060864,False,False,False,False,True,True
BAT_01519,Co5Ni3O16,1,0.027257188474536,0.0272571889737772,-4.992412629134524e-10,4.992412629134524e-10,False,False,False,False,True,True
BAT_01520,Co3NiO8,2,0.126407556074777,0.1031623045657068,0.0232452515090701,0.0232452515090701,False,False,False,False,True,True
BAT_01521,CoNi(PO4)2,1,0.051345295469532,0.0513452951253102,3.4422174832737795e-10,3.4422174832737795e-10,False,False,False,False,True,True
BAT_01522,Co3Ni(PO4)4,1,0.047824612818544,0.0478246133688926,-5.503486902314059e-10,5.503486902314059e-10,False,False,False,False,True,True
BAT_01523,Ti3Co3(NiO8)2,1,0.104542900774232,0.1045429021518144,-1.377582423134349e-09,1.377582423134349e-09,False,False,False,False,True,True
BAT_01524,Co3Ni3(TeO8)2,1,0.079879293286827,0.0798792906350669,2.651760033778316e-09,2.651760033778316e-09,False,False,False,False,True,True
BAT_01525,CoO2,2,0.036374980271649,0.0422951741359548,-0.0059201938643057,0.0059201938643057,False,False,False,False,True,False
BAT_01526,CoO2,1,0.036139250517736,0.0422676445493956,-0.0061283940316596,0.0061283940316596,False,False,False,False,True,False
BAT_01527,CoO3,2,0.058950910367636,0.0248772912972217,0.0340736190704142,0.0340736190704142,False,False,False,False,True,False
BAT_01528,CoO2,1,0.008432415430031,0.008361905650049,7.050977998194e-05,7.050977998194e-05,False,False,False,False,True,False
BAT_01529,CoO2,3,0.10591467410602,0.0006717245362968,0.1052429495697231,0.1052429495697231,False,False,False,False,True,False
BAT_01530,CoO3,1,0.093650666165326,0.093650666165327,-1.054711873393899e-15,1.054711873393899e-15,False,False,False,False,True,False
BAT_01531,CoO2,2,0.057049369875075,0.0539703935448824,0.0030789763301925,0.0030789763301925,False,False,False,False,True,False
BAT_01532,CoO3,1,0.018745270661473,0.0184003496673272,0.0003449209941457,0.0003449209941457,False,False,False,False,True,False
BAT_01533,CoO2,1,0.03217879059395,0.0321787897338045,8.60145427106218e-10,8.60145427106218e-10,False,False,False,False,True,False
BAT_01534,CoO4,2,0.040195945663066,0.0322039074132711,0.0079920382497948,0.0079920382497948,False,False,False,False,True,False
BAT_01535,Co15O28,2,0.069845809193129,0.0698458085010125,6.921164197315476e-10,6.921164197315476e-10,False,False,False,False,True,False
BAT_01536,CoO2,2,0.183328905241201,0.1833289055946176,-3.534166015395357e-10,3.534166015395357e-10,False,False,False,False,True,False
BAT_01537,Co7O12,1,0.046286681713339,0.0462866814306972,2.8264177803771773e-10,2.8264177803771773e-10,False,False,False,False,True,False
BAT_01538,CoO4,1,0.03007914079443,0.0300791407607407,3.3689204204101486e-11,3.3689204204101486e-11,False,False,False,False,True,False
BAT_01540,Co13O28,2,0.021125687743672,0.0206886258826114,0.0004370618610605,0.0004370618610605,False,False,False,False,True,False
BAT_01541,CoO2,2,0.091747108909477,0.005483938526363,0.086263170383114,0.086263170383114,False,False,False,False,True,False
BAT_01542,Co21O40,1,0.053063142602658,0.0530631425158983,8.675965501581118e-11,8.675965501581118e-11,False,False,False,False,True,False
BAT_01543,CoO4,2,0.053121894320471,0.0433104767086159,0.009811417611855,0.009811417611855,False,False,False,False,True,False
BAT_01544,CoO4,1,0.032295171257708,0.0312848225555115,0.0010103487021964,0.0010103487021964,False,False,False,False,True,False
BAT_01546,Co5O12,1,0.032021812298787,0.0677281940732309,-0.0357063817744439,0.0357063817744439,False,False,False,False,True,False
BAT_01548,Co2(PO3)5,1,0.026801191426194,0.0268011927842282,-1.358034216331072e-09,1.358034216331072e-09,False,False,False,False,True,False
BAT_01549,Co3(P2O7)2,1,0.021371443819474,0.0213714455463526,-1.7268786643709342e-09,1.7268786643709342e-09,False,False,False,False,True,False
BAT_01550,CoP2O7,1,0.085713482052902,0.0789466864360187,0.0067667956168833,0.0067667956168833,False,False,False,False,True,False
BAT_01551,Co2P5O16,2,0.074304899370881,0.0633576249504444,0.0109472744204365,0.0109472744204365,False,False,False,False,True,False
BAT_01552,Co(PO3)4,1,0.024026233972106,0.0234625189999327,0.0005637149721732,0.0005637149721732,False,False,False,False,True,False
BAT_01553,Co2(PO4)3,3,0.042751554813517,0.0427515541460599,6.674570132703116e-10,6.674570132703116e-10,False,False,False,False,True,False
BAT_01554,Co3(PO4)4,1,0.009113683146749,0.0091136833481854,-2.0143640748482294e-10,2.0143640748482294e-10,False,False,False,False,True,False
BAT_01555,Co(PO3)4,1,0.014797740664667,0.0145819600904732,0.0002157805741937,0.0002157805741937,False,False,False,False,True,False
BAT_01556,CoP2O7,1,0.064496375276542,0.0644963747589759,5.175661010881072e-10,5.175661010881072e-10,False,False,False,False,True,False
BAT_01557,CoP2O7,1,0.061907764352411,0.0488513197561014,0.0130564445963095,0.0130564445963095,False,False,False,False,True,False
BAT_01558,CoPO4,1,0.04117583012176,0.0380538872364805,0.0031219428852794,0.0031219428852794,False,False,False,False,True,False
BAT_01559,CoP2O7,1,0.067423776203579,0.0631649564633159,0.004258819740263,0.004258819740263,False,False,False,False,True,False
BAT_01560,CoPO4,1,0.003372451538773,0.0033611166814579,1.133485731505705e-05,1.133485731505705e-05,False,False,False,False,True,False
BAT_01561,CoPO4,1,0.260124551668905,0.2601245507750696,8.938354500998003e-10,8.938354500998003e-10,False,False,False,False,True,False
BAT_01563,CoPO4,1,0.02195632444735,0.0219563241676292,2.797207673821411e-10,2.797207673821411e-10,False,False,False,False,True,False
BAT_01564,Co3(PO4)4,1,0.060363765829719,0.0603637653488835,4.808354270302573e-10,4.808354270302573e-10,False,False,False,False,True,False
BAT_01565,CoPO4,1,0.093879076591877,0.0858221707351051,0.0080569058567718,0.0080569058567718,False,False,False,False,True,False
BAT_01566,Co5(P2O7)4,2,0.056959922688322,0.0007902961364236,0.0561696265518983,0.0561696265518983,False,False,False,False,True,False
BAT_01567,Co2P3O10,1,0.087562803658695,0.0805128708091926,0.0070499328495023,0.0070499328495023,False,False,False,False,True,False
BAT_01568,Co(PO4)2,2,0.053263865758492,0.0491842881654264,0.0040795775930655,0.0040795775930655,False,False,False,False,True,False
BAT_01569,CoPO4,1,0.027169235487028,0.0003663958974409,0.026802839589587,0.026802839589587,False,False,False,False,True,False
BAT_01571,Co(PO3)3,1,0.102276754197113,0.1022767541971134,-4.579669976578771e-16,4.579669976578771e-16,False,False,False,False,True,False
BAT_01572,CoP2O7,2,0.084685687315323,0.0568432615563568,0.0278424257589661,0.0278424257589661,False,False,False,False,True,False
BAT_01573,CoP2O7,1,0.040346397772472,0.0387816969026906,0.0015647008697813,0.0015647008697813,False,False,False,False,True,False
BAT_01574,Co(PO3)4,2,0.005346175779781,0.0022926376008565,0.0030535381789244,0.0030535381789244,False,False,False,False,True,False
BAT_01577,CoPO4,1,0.014365266318255,0.033748265197691,-0.019382998879436,0.019382998879436,False,False,False,False,True,False
BAT_01578,Co3(P2O7)2,1,0.023087182085911,0.0230871821966952,-1.1078427758492991e-10,1.1078427758492991e-10,False,False,False,False,True,False
BAT_01579,Co3P8O29,1,0.070004750013647,0.0654247092699724,0.0045800407436745,0.0045800407436745,False,False,False,False,True,False
BAT_01580,CoPO4,2,0.018437062961212,0.0152562713212286,0.0031807916399833,0.0031807916399833,False,False,False,False,True,False
BAT_01581,CoPO4,1,0.025179041654388,0.0438923137828286,-0.0187132721284406,0.0187132721284406,False,False,False,False,True,False
BAT_01582,CoP2O7,1,0.006548734674648,0.0065061285616205,4.26061130274517e-05,4.26061130274517e-05,False,False,False,False,True,False
BAT_01583,CoP2O7,1,0.024010649037216,0.023447654033845,0.0005629950033709,0.0005629950033709,False,False,False,False,True,False
BAT_01585,CoP2O7,1,0.027034696865578,0.0263230616854683,0.0007116351801096,0.0007116351801096,False,False,False,False,True,False
BAT_01586,CoPO4,1,0.074049926107886,0.0740499261347963,-2.691032119361836e-11,2.691032119361836e-11,False,False,False,False,True,False
BAT_01587,CoP2O7,1,0.109226528094563,0.0984708945065036,0.0107556335880593,0.0107556335880593,False,False,False,False,True,False
BAT_01588,CoP2O7,2,0.146183813197924,0.0209070079131218,0.1252768052848021,0.1252768052848021,False,False,False,False,True,False
BAT_01590,Co(PO3)4,1,0.017798469778363,0.0177984693191534,4.5920953498090883e-10,4.5920953498090883e-10,False,False,False,False,True,False
BAT_01591,Co(PO3)3,1,0.006636725064083,0.0065929683168246,4.375674725830541e-05,4.375674725830541e-05,False,False,False,False,True,False
BAT_01592,CoPO4,1,0.02830133997262,0.0275224177600966,0.0007789222125233,0.0007789222125233,False,False,False,False,True,False
BAT_01593,Co3P3O11,1,0.011316996166838,0.0113169965639793,-3.9714137881063927e-10,3.9714137881063927e-10,False,False,False,False,True,False
BAT_01594,CoP2O7,2,0.130717394909407,0.0421783089482882,0.0885390859611187,0.0885390859611187,False,False,False,False,True,False
BAT_01595,Co2P3O10,1,0.017383339227386,0.0639490386339968,-0.0465656994066108,0.0465656994066108,False,False,False,False,True,False
BAT_01596,CoP2O7,1,0.063527675880992,0.0635276774452774,-1.564285423416578e-09,1.564285423416578e-09,False,False,False,False,True,False
BAT_01597,Co9(P2O7)8,1,0.013061068399001,0.0130610677649903,6.34010670352847e-10,6.34010670352847e-10,False,False,False,False,True,False
BAT_01598,CoP2O7,1,0.007095179635476,0.0070951811671005,-1.5316245138494167e-09,1.5316245138494167e-09,False,False,False,False,True,False
BAT_01599,Co3(PO4)4,1,0.079077455574672,0.0790774563905445,-8.158725223195161e-10,8.158725223195161e-10,False,False,False,False,True,False
BAT_01600,Co5(P3O11)2,1,0.00962882668587,0.0096288262797556,4.061143279304735e-10,4.061143279304735e-10,False,False,False,False,True,False
BAT_01601,Co(PO3)4,1,0.06176945555183,0.0617694551034417,4.4838822238491005e-10,4.4838822238491005e-10,False,False,False,False,True,False
BAT_01602,Co3(PO4)4,1,0.082654394400661,0.0763442095318632,0.0063101848687977,0.0063101848687977,False,False,False,False,True,False
BAT_01605,CoPO4,1,0.115358703352867,0.1034274475214131,0.0119312558314539,0.0119312558314539,False,False,False,False,True,False
BAT_01606,CoPO4,1,0.07038666376667,0.0657581658566083,0.0046284979100616,0.0046284979100616,False,False,False,False,True,False
BAT_01607,CoP2O7,2,0.029221302142869,0.0063971755596676,0.0228241265832013,0.0228241265832013,False,False,False,False,True,False
BAT_01608,CoPO4,1,0.104857169162969,0.0949056331084013,0.0099515360545676,0.0099515360545676,False,False,False,False,True,False
BAT_01609,Co(PO3)3,1,0.041724363629694,0.150197846081843,-0.108473482452149,0.108473482452149,False,False,False,False,True,False
BAT_01610,Co5(P2O7)4,1,0.008869811555814,0.00879183013245,7.798142336392852e-05,7.798142336392852e-05,False,False,False,False,True,False
BAT_01611,Co2(PO4)3,1,0.092714370219515,0.0927143696287752,5.907397487847631e-10,5.907397487847631e-10,False,False,False,False,True,False
BAT_01612,CoPO4,1,0.174896563947163,0.1488612432174858,0.0260353207296771,0.0260353207296771,False,False,False,False,True,False
BAT_01613,CoPO4,1,0.048514278586677,0.0462695447808178,0.0022447338058591,0.0022447338058591,False,False,False,False,True,False
BAT_01614,CoPO4,1,0.059272070583294,0.05595547379122,0.0033165967920739,0.0033165967920739,False,False,False,False,True,False
BAT_01615,Co3P4O15,2,0.021918279237916,0.0115044696261105,0.0104138096118054,0.0104138096118054,False,False,False,False,True,False
BAT_01616,CoPO4,1,0.108268440108019,0.0444922135061575,0.0637762266018614,0.0637762266018614,False,False,False,False,True,False
BAT_01617,CoPO4,1,0.055331623174136,0.0553316223545286,8.196073195132492e-10,8.196073195132492e-10,False,False,False,False,True,False
BAT_01618,Co3Sn(PO4)4,1,0.077786326398762,0.0777863259983756,4.0038640458650576e-10,4.0038640458650576e-10,False,False,False,False,True,False
BAT_01619,Co3Sb(PO4)6,1,0.088491969011252,0.088491968634064,3.771880030534191e-10,3.771880030534191e-10,False,False,False,False,True,False
BAT_01620,CoSn(PO4)2,1,0.134025165198324,0.1340251640944764,1.1038475966618222e-09,1.1038475966618222e-09,False,False,False,False,True,False
BAT_01621,VCo3(PO4)4,1,0.041632273468451,0.0416322740311556,-5.627046537060032e-10,5.627046537060032e-10,False,True,False,False,True,False
BAT_01622,VCo3(PO4)6,1,0.063261156001237,0.0632611556489723,3.5226464800697244e-10,3.5226464800697244e-10,False,True,False,False,True,False
BAT_01623,V3Co(PO4)4,1,0.039187050683672,0.0391870513527215,-6.690495865657731e-10,6.690495865657731e-10,False,True,False,False,True,False
BAT_01625,Co2(SO4)3,2,0.107846981857135,0.1078469822795512,-4.224162686305988e-10,4.224162686305988e-10,False,False,False,False,True,False
BAT_01627,Co(SO4)2,1,0.032538381375242,0.0315130003040651,0.0010253810711768,0.0010253810711768,False,False,False,False,True,False
BAT_01628,Co(SO4)2,1,0.002777768367148,0.0027777681399542,2.2719371869928118e-10,2.2719371869928118e-10,False,False,False,False,True,False
BAT_01629,Co5SbO12,1,0.022610000881147,0.0226100004014787,4.796682877283852e-10,4.796682877283852e-10,False,False,False,False,True,False
BAT_01630,Co3SbO8,2,0.103513642954921,0.096732452696554,0.0067811902583669,0.0067811902583669,False,False,False,False,True,False
BAT_01632,CoSbO4,1,0.107781721523114,0.1077817186820612,2.8410527680433613e-09,2.8410527680433613e-09,False,False,False,False,True,False
BAT_01633,Co3SbO8,1,0.049824848412316,0.0498248472670329,1.1452830975255954e-09,1.1452830975255954e-09,False,False,False,False,True,False
BAT_01634,CoSiO4,1,0.005349934017477,0.0053499325594235,1.4580534557495641e-09,1.4580534557495641e-09,False,False,False,False,True,False
BAT_01635,Co(SiO3)2,1,0.095481481193754,0.0954814814744868,-2.8073282587470766e-10,2.8073282587470766e-10,False,False,False,False,True,False
BAT_01636,Co(SiO3)2,1,0.0258616840545599,0.0252097202146046,0.0006519638399552,0.0006519638399552,False,False,False,False,True,False
BAT_01637,Ti3Co3(SbO8)2,1,0.117430428580826,0.1174304270836411,1.4971848344424996e-09,1.4971848344424996e-09,False,False,False,False,True,False
BAT_01638,Co3(SeO3)4,1,0.086777674608777,0.086777674389809,2.1896796875697788e-10,2.1896796875697788e-10,False,False,False,False,True,False
BAT_01639,CoSiO4,1,0.004445770357172,0.0044260928335344,1.967752363750755e-05,1.967752363750755e-05,False,False,False,False,True,False
BAT_01640,CoSiO4,1,0.020362096862296,0.019955755829143,0.0004063410331529,0.0004063410331529,False,False,False,False,True,False
BAT_01641,CoSiO4,1,0.034675140287127,0.0335130695331655,0.0011620707539614,0.0011620707539614,False,False,False,False,True,False
BAT_01642,CoSiO4,1,0.038507397519748,0.038507397519748,-7.63278329429795e-17,7.63278329429795e-17,False,False,False,False,True,False
BAT_01643,CoSiO4,1,0.021971583698797,0.0214992127267069,0.00047237097209,0.00047237097209,False,False,False,False,True,False
BAT_01644,CoSiO4,2,0.191816817942522,0.160944882729034,0.0308719352134879,0.0308719352134879,False,False,False,False,True,False
BAT_01645,CoSiO5,1,0.00982176758919,0.0097262384237281,9.552916546189116e-05,9.552916546189116e-05,False,False,False,False,True,False
BAT_01646,CoSiO4,1,0.000614680078591,0.0006146800785915,-5.141286701926262e-16,5.141286701926262e-16,False,False,False,False,True,False
BAT_01647,CoSiO4,1,0.041668056417701,0.0400012807928451,0.0016667756248558,0.0016667756248558,False,False,False,False,True,False
BAT_01648,Co2Si3O10,1,0.013219549715563,0.0130470745513337,0.0001724751642292,0.0001724751642292,False,False,False,False,True,False
BAT_01649,CoSiO4,1,0.035009837487028,0.0338256088640416,0.0011842286229863,0.0011842286229863,False,False,False,False,True,False
BAT_01650,CoSiO4,1,0.015065164648375,0.0559685563288012,-0.0409033916804262,0.0409033916804262,False,False,False,False,True,False
BAT_01651,CoSiO4,1,0.002090351648725,0.0020903516487252,-2.766883944183007e-16,2.766883944183007e-16,False,False,False,False,True,False
BAT_01652,Co3(SiO4)2,1,0.012439131744667,0.012286300543299,0.0001528312013679,0.0001528312013679,False,False,False,False,True,False
BAT_01653,Co3SnO8,1,0.056191141750638,0.0561911449198257,-3.1691877802608733e-09,3.1691877802608733e-09,False,False,False,False,True,False
BAT_01654,CoSnO4,1,0.006947049749988,0.106870207503711,-0.099923157753723,0.099923157753723,False,False,False,False,True,False
BAT_01655,Co3TeO8,1,0.044173708893399,0.0441737110824424,-2.1890434603877296e-09,2.1890434603877296e-09,False,False,False,False,True,False
BAT_01656,Co3TeO8,1,0.171527461522865,0.1715274618753735,-3.525085778832704e-10,3.525085778832704e-10,False,False,False,False,True,False
BAT_01657,Co5Te3O16,1,0.184517526045645,0.1845175280440776,-1.998432586081122e-09,1.998432586081122e-09,False,False,False,False,True,False
BAT_01658,Co3TeO8,3,0.064514833883774,0.201304709383061,-0.136789875499287,0.136789875499287,False,False,False,False,True,False
BAT_01659,Co4TeO8,1,0.039902934807777,0.0399029331793777,1.6283992418375524e-09,1.6283992418375524e-09,False,False,False,False,True,False
BAT_01660,TiCo3O8,2,0.072128957011391,0.0200182763603453,0.0521106806510456,0.0521106806510456,False,False,False,False,True,False
BAT_01661,Ti2Co3O10,2,0.02574253579281,0.025742535371868,4.2094197919007037e-10,4.2094197919007037e-10,False,False,False,False,True,False
BAT_01662,Ti3Co3(TeO8)2,1,0.079381145829498,0.0793811452565977,5.729002411358762e-10,5.729002411358762e-10,False,False,False,False,True,False
BAT_01663,V3Co3(TeO8)2,1,0.045552698932268,0.0455526975445313,1.3877366963899183e-09,1.3877366963899183e-09,False,True,False,False,True,False
BAT_01664,Ti(CoO3)2,1,0.07718822668118,0.0771882266565713,2.4608662330116715e-11,2.4608662330116715e-11,False,False,False,False,True,False
BAT_01665,TiCo5O12,1,0.01118588123472,0.0111858809982486,2.3647130781290215e-10,2.3647130781290215e-10,False,False,False,False,True,False
BAT_01666,TiCoO4,1,0.000613137512088,0.0006131344345075,3.077580428456801e-09,3.077580428456801e-09,False,False,False,False,True,False
BAT_01667,Ti6Co3O16,1,0.008267511999402,0.0082675121980673,-1.9866531336676374e-10,1.9866531336676374e-10,False,False,False,False,True,False
BAT_01668,TiCo3O8,2,0.064845124021891,0.0610120185785369,0.003833105443354,0.003833105443354,False,False,False,False,True,False
BAT_01669,V3CoO10,1,0.021459795805256,0.0214597968997996,-1.0945436224041314e-09,1.0945436224041314e-09,False,True,False,False,True,False
BAT_01670,VCoO4,1,0.180260592180564,0.1802605921805645,-5.551115123125784e-16,5.551115123125784e-16,False,True,False,False,True,False
BAT_01671,V3CoO8,1,0.051370676723648,0.0513706773718731,-6.48225133292879e-10,6.48225133292879e-10,False,True,False,False,True,False
BAT_01673,VCoO4,1,0.168631099554221,0.1686310972287085,2.325512504786076e-09,2.325512504786076e-09,False,True,False,False,True,False
BAT_01674,VCoO4,1,0.021441366678151,0.0214413662865379,3.9161303019841215e-10,3.9161303019841215e-10,False,True,False,False,True,False
BAT_01675,V3CoO8,1,0.00463389326915,0.0046338943231325,-1.053982562684852e-09,1.053982562684852e-09,False,True,False,False,True,False
BAT_01676,VCo3O8,1,0.048367584523094,0.0483675818753213,2.647772674724269e-09,2.647772674724269e-09,False,True,False,False,True,False
BAT_01677,VCoO4,1,0.127842591169732,0.1278425891245767,2.04515532287175e-09,2.04515532287175e-09,False,True,False,False,True,False
BAT_01679,V5CoO12,1,0.015482114668237,0.0152460725222961,0.0002360421459408,0.0002360421459408,False,True,False,False,True,False
BAT_01680,V3(CoO6)2,1,0.084866585242962,0.0848665849211728,3.2178913700331435e-10,3.2178913700331435e-10,False,True,False,False,True,False
BAT_01681,V3CoO8,1,0.024854804967626,0.024854804998126,-3.0500085096418766e-11,3.0500085096418766e-11,False,True,False,False,True,False
BAT_01682,V2CoO6,1,0.011030634436091,0.0109102859118993,0.0001203485241916,0.0001203485241916,False,True,False,False,True,False
BAT_01683,Co3WO8,1,0.093857722447852,0.0938577225390395,-9.118751587156028e-11,9.118751587156028e-11,False,False,False,False,True,False
BAT_01684,Co(WO4)2,2,0.047077079777056,0.0470770794108119,3.662440073437523e-10,3.662440073437523e-10,False,False,False,False,True,False
BAT_01687,CoS2,2,0.132286694546869,0.1322866914848507,3.0620182778218204e-09,3.0620182778218204e-09,False,False,False,False,True,False
BAT_01689,Cr3CuO8,1,0.013627165483628,0.0136271675835604,-2.0999324414766596e-09,2.0999324414766596e-09,False,False,False,False,False,False
BAT_01690,Cr3(CuO6)2,1,0.075017014366033,0.0750170141489751,2.1705784392089808e-10,2.1705784392089808e-10,False,False,False,False,False,False
BAT_01691,CrFe3Cu2(PO4)6,1,0.041308569015128,0.0413085689073228,1.0780513981512029e-10,1.0780513981512029e-10,True,False,False,True,False,False
BAT_01692,Cr3(CuO6)2,1,0.091935223303492,0.0919352233034925,-5.828670879282072e-16,5.828670879282072e-16,False,False,False,False,False,False
BAT_01693,Cr3Cu(PO4)4,1,0.105730926714603,0.1057309262747012,4.3990174003472044e-10,4.3990174003472044e-10,False,False,False,False,False,False
BAT_01695,V4CrCuO12,1,0.014977534235834,0.0149775362721133,-2.0362793222428173e-09,2.0362793222428173e-09,False,True,False,False,False,False
BAT_01697,CrF6,2,0.163695692919642,0.2748831158994941,-0.1111874229798521,0.1111874229798521,True,False,False,False,False,False
BAT_01699,CrF4,1,0.055005154665017,0.0550051541765328,4.884841975361097e-10,4.884841975361097e-10,True,False,False,False,False,False
BAT_01703,NaCrF6,1,0.106933784420799,0.1069337865131128,-2.0923138360773308e-09,2.0923138360773308e-09,True,False,False,False,False,False
BAT_01704,CrP2(O4F)2,2,0.028516284453645,0.0217302891197833,0.0067859953338616,0.0067859953338616,True,False,False,False,False,False
BAT_01705,CrPO4F,3,0.186188185050811,0.1861881845854116,4.653993856962302e-10,4.653993856962302e-10,True,False,False,False,False,False
BAT_01706,CrPO4F,1,0.01766637007006,0.0176663700700601,-1.457167719820518e-16,1.457167719820518e-16,True,False,False,False,False,False
BAT_01707,CrPO4F,1,0.049191811594483,0.0491918121233283,-5.288453494567412e-10,5.288453494567412e-10,True,False,False,False,False,False
BAT_01709,VCrP2(O4F)2,3,0.087092842477847,0.0870928427887382,-3.1089128493810847e-10,3.1089128493810847e-10,True,True,False,False,False,False
BAT_01711,Mn3Cr2Fe3O16,1,0.008953829525938,0.0089538306734931,-1.147555191496896e-09,1.147555191496896e-09,True,False,True,True,False,False
BAT_01712,Mn3Cr3(FeO8)2,1,0.107502500114871,0.1075025002140429,-9.917197618669603e-11,9.917197618669603e-11,True,False,True,True,False,False
BAT_01713,MnCr2Fe3(PO4)6,1,0.08294549922811,0.0829454983615847,8.665252682060752e-10,8.665252682060752e-10,True,False,True,True,False,False
BAT_01714,Cr12Fe7O48,1,0.004233080090945,0.0042330799433349,1.476100014788373e-10,1.476100014788373e-10,True,False,False,True,False,False
BAT_01715,CrFe3O8,1,0.001198599609906,0.0011971668790292,1.4327308767534289e-06,1.4327308767534289e-06,True,False,False,True,False,False
BAT_01716,CrFe3O8,1,0.00505094825478,0.0050255646288092,2.538362597074607e-05,2.538362597074607e-05,True,False,False,True,False,False
BAT_01717,CrFeO4,1,0.005137096832021,0.0051108417708666,2.625506115436736e-05,2.625506115436736e-05,True,False,False,True,False,False
BAT_01718,CrFe3O8,1,0.000154595606006,0.0515351968996307,-0.0513806012936247,0.0513806012936247,True,False,False,True,False,False
BAT_01719,Cr2FeO6,1,0.008662427280901,0.008662426232888,1.048012928175912e-09,1.048012928175912e-09,True,False,False,True,False,False
BAT_01720,CrFeO4,1,0.005114392658461,0.0050883699482686,2.6022710192394154e-05,2.6022710192394154e-05,True,False,False,True,False,False
BAT_01721,Cr3FeO8,1,0.03310952410308,0.0320484165130398,0.0010611075900401,0.0010611075900401,True,False,False,True,False,False
BAT_01722,Cr2Fe5O12,2,0.033960596440502,0.0328451550655829,0.001115441374919,0.001115441374919,True,False,False,True,False,False
BAT_01723,Cr(FeO3)2,1,0.010586361045969,0.010586363541567,-2.4955980303109633e-09,2.4955980303109633e-09,True,False,False,True,False,False
BAT_01724,Cr3FeO8,2,0.035740053198412,0.0345067790763124,0.0012332741220995,0.0012332741220995,True,False,False,True,False,False
BAT_01725,Cr3FeO8,2,0.052098712533622,0.0497011597365185,0.0023975527971034,0.0023975527971034,True,False,False,True,False,False
BAT_01726,Cr3(FeO6)2,1,0.018874687899579,0.0188746878995794,-4.2327252813834093e-16,4.2327252813834093e-16,True,False,False,True,False,False
BAT_01727,Cr3FeO8,1,0.056335489001692,0.0563354893034423,-3.0175038162605356e-10,3.0175038162605356e-10,True,False,False,True,False,False
BAT_01728,Cr3(FeO4)2,1,0.020924152166043,0.0209241541116356,-1.9455926592026884e-09,1.9455926592026884e-09,True,False,False,True,False,False
BAT_01729,Cr2Fe3O10,1,0.005997619478112,0.0059976201461792,-6.680672178654977e-10,6.680672178654977e-10,True,False,False,True,False,False
BAT_01730,Cr10Fe5O24,1,0.000458403778067,0.0004584064218519,-2.643784936091041e-09,2.643784936091041e-09,True,False,False,True,False,False
BAT_01731,CrFe(PO4)2,1,0.090925777309047,0.090925777855619,-5.465720098740691e-10,5.465720098740691e-10,True,False,False,True,False,False
BAT_01732,Cr3Fe(PO4)6,2,0.043557534644362,0.0265567793606171,0.0170007552837448,0.0170007552837448,True,False,False,True,False,False
BAT_01734,Cr3GaO8,1,0.000647996714363,0.0006475781109871,4.186033758581424e-07,4.186033758581424e-07,False,False,False,False,False,False
BAT_01736,Cr3Fe2Sb3O16,1,0.095626037187961,0.0956260375307055,-3.4274449944859953e-10,3.4274449944859953e-10,True,False,False,True,False,False
BAT_01737,Cr3Fe3(TeO8)2,1,0.064188425591341,0.0641884287446932,-3.1533522598659043e-09,3.1533522598659043e-09,True,False,False,True,False,False
BAT_01738,Cr(GeO3)2,1,0.00868799731299,0.0426138396642164,-0.0339258423512264,0.0339258423512264,False,False,False,False,False,False
BAT_01739,Cr2(GeO4)3,1,0.03015403536606,0.0301540362717704,-9.057104302656603e-10,9.057104302656603e-10,False,False,False,False,False,False
BAT_01743,CrPHO5,1,0.041712804753837,0.0150665944386392,0.0266462103151977,0.0266462103151977,False,False,False,False,False,False
BAT_01744,Cr2P4H3O16,1,0.075570984928925,0.0755709844664967,4.6242826234887957e-10,4.6242826234887957e-10,False,False,False,False,False,False
BAT_01751,MgCr3(SO4)6,1,0.048742623208451,0.0487426221585879,1.0498630576005752e-09,1.0498630576005752e-09,False,False,False,False,False,False
BAT_01754,MgCr3(SO4)6,2,0.046369980518723,0.0463699791032317,1.415491286682613e-09,1.415491286682613e-09,False,False,False,False,False,False
BAT_01756,Mn3Nb2Cr3O16,1,0.069024787828495,0.0690247883195474,-4.910524348256118e-10,4.910524348256118e-10,False,False,True,False,False,False
BAT_01757,MgCr3Se3(SO8)3,1,0.04654162152542,0.0465416208499795,6.754404813236191e-10,6.754404813236191e-10,False,False,False,False,False,False
