battery_id,framework_formula,formula_charge,formula_discharge,id_charge,id_discharge,max_delta_volume,num_steps
BAT_01074,Mn4Si4O13,Mn4Si4O13,Li2Mn4Si4O13,mp-766688,mp-860880,0.042007004483316,1
BAT_01075,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,mp-1312705,mp-755842,0.020855547158458,1
BAT_01076,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,mp-774356,mp-774639,0.006839579917761,1
BAT_01077,Mn2Si3O10,Li2Mn2Si3O10,Li4Mn2Si3O10,mp-766544,mp-757670,0.005445510251302,1
BAT_01078,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,mp-769538,mp-759726,0.015297182135592,1
BAT_01079,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,mp-774171,mp-780709,0.002778731127911,1
BAT_01080,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,mp-778489,mp-768020,0.020803052025519,1
BAT_01081,Mn3Si3O10,Mn3Si3O10,Li2Mn3Si3O10,mp-861258,mp-767709,0.055798448357562,1
BAT_01082,MnSiO4,Li3Mn2(SiO4)2,Li2MnSiO4,mp-780287,mp-780666,0.016422322037834,1
BAT_01084,Mn3SnO8,Mn3SnO8,Li2Mn3SnO8,mp-753706,mp-772578,0.09548562187147,1
BAT_01086,Mn3SnO8,Mn3SnO8,Li2Mn3SnO8,mp-770865,mp-774798,0.054652194070572,1
BAT_01087,Mn3SnO8,Mn3SnO8,Li2Mn3SnO8,mp-849767,mp-1282790,0.051951299455375,1
BAT_01088,Mn5SnO12,Mn5SnO12,Li4Mn5SnO12,mp-757467,mp-756595,0.02018544598565,1
BAT_01089,MnSnO4,LiMnSnO4,Li2MnSnO4,mp-755934,mp-773184,0.030298618399366,1
BAT_01090,Mn3Sn3(TeO8)2,Mn3Sn3(TeO8)2,Li4Mn3Sn3(TeO8)2,mp-772482,mp-774292,0.100190712377439,1
BAT_01091,Ti3Mn3(SnO8)2,Ti3Mn3(SnO8)2,Li4Ti3Mn3(SnO8)2,mp-776644,mp-1177280,0.090165563428717,1
BAT_01092,Mn3TeO8,Mn3TeO8,Li2Mn3TeO8,mp-770922,mp-753235,0.089021758468015,1
BAT_01093,Mn5Te3O16,Mn5Te3O16,Li4Mn5Te3O16,mp-771044,mp-773469,0.103963353755537,1
BAT_01094,Mn3TeO8,Mn3TeO8,Li2Mn3TeO8,mp-756833,mp-1303020,0.062524774451923,1
BAT_01095,Mn3TeO8,Mn3TeO8,Li3Mn3TeO8,mp-772541,mp-1290858,0.079791144262307,1
BAT_01097,Ti2Mn3O10,LiTi2Mn3O10,Li4Ti2Mn3O10,mp-753655,mp-752796,0.057548706620121,3
BAT_01098,Ti3Mn3(TeO8)2,Ti3Mn3(TeO8)2,Li4Ti3Mn3(TeO8)2,mp-756447,mp-758152,0.087689469513611,1
BAT_01099,TiMn5O12,TiMn5O12,Li4TiMn5O12,mp-757064,mp-754620,0.10185248258994,1
BAT_01100,Mn3V3(TeO8)2,Mn3V3(TeO8)2,Li4Mn3V3(TeO8)2,mp-772284,mp-1177458,0.000284163717182,1
BAT_01101,TiMnO4,TiMnO4,Li2TiMnO4,mp-775296,mp-754547,0.159956386317304,1
BAT_01102,TiMn2O6,TiMn2O6,Li2TiMn2O6,mp-1101349,mp-776053,0.11133047764132,1
BAT_01103,TiMn2O6,TiMn2O6,Li3TiMn2O6,mp-775831,mp-1292456,0.115328615886989,1
BAT_01105,TiMn3O8,TiMn3O8,Li2TiMn3O8,mp-756589,mp-756866,0.062770937691433,1
BAT_01106,TiMn3O8,TiMn3O8,Li3TiMn3O8,mp-756808,mp-755233,0.051449243910839,1
BAT_01107,Ti5Mn3O16,Ti5Mn3O16,Li4Ti5Mn3O16,mp-776100,mp-777417,0.117603519659855,1
BAT_01108,TiMn9O20,TiMn9O20,Li5TiMn9O20,mp-771265,mp-778500,0.070282786989708,1
BAT_01109,TiMnO4,LiTiMnO4,Li2TiMnO4,mp-1301329,mp-755668,0.029498028070548,1
BAT_01110,Ti3MnO8,Ti3MnO8,Li2Ti3MnO8,mp-782664,mp-777480,0.126470826917486,1
BAT_01111,TiMn3O8,LiTiMn3O8,Li4TiMn3O8,mp-759309,mp-760999,0.030778877233265,2
BAT_01112,TiMn4O10,TiMn4O10,Li5Ti2Mn8O20,mp-777945,mp-771355,0.067591724260124,1
BAT_01113,TiMn3O8,TiMn3O8,Li3TiMn3O8,mp-755307,mp-765565,0.120591291246597,2
BAT_01115,MnV4O12,MnV4O12,Li3MnV4O12,mp-752792,mp-1282819,0.075661901925746,1
BAT_01116,MnVO4,MnVO4,LiMnVO4,mp-25321,mp-19107,0.094101328142424,1
BAT_01117,MnVO4,LiMnVO4,Li2MnVO4,mp-753949,mp-753760,0.021416850462561,1
BAT_01119,Mn2V5O12,Li3Mn2V5O12,Li5Mn2V5O12,mp-757617,mp-774681,0.010696874182452,1
BAT_01121,MnV3O8,MnV3O8,Li3MnV3O8,mp-756087,mp-867644,0.105262124953769,2
BAT_01122,Mn3VO8,Mn3VO8,Li2Mn3VO8,mp-771315,mp-781772,0.112956350659562,1
BAT_01123,Mn2V3O12,Mn2V3O12,Li4Mn2V3O12,mp-849562,mp-760844,0.091709343694758,2
BAT_01125,MnV3O8,MnV3O8,Li4MnV3O8,mp-774945,mp-756896,0.280339134840295,1
BAT_01126,Mn3VO8,Mn3VO8,Li4Mn3VO8,mp-756398,mp-773098,0.072697021168241,1
BAT_01127,MnV5O12,MnV5O12,Li2MnV5O12,mp-756126,mp-776140,0.008937841548974,1
BAT_01129,MnV4O12,MnV4O12,Li3MnV4O12,mp-758590,mp-756140,0.027271428934595,1
BAT_01130,MnV3O8,Li3MnV3O8,Li4MnV3O8,mp-757175,mp-759213,0.008082336633948,1
BAT_01131,MnVO4,MnVO4,LiMnVO4,mp-756542,mp-861234,0.057176871497692,1
BAT_01132,Mn3V2O10,Mn3V2O10,Li5Mn3V2O10,mp-772119,mp-756863,0.005481098505827,1
BAT_01133,Mn3WO8,Li3Mn3WO8,Li4Mn3WO8,mp-756701,mp-773363,0.003268596747578,1
BAT_01149,Ti(SO4)2,Ti(SO4)2,LiTi(SO4)2,mp-780570,mp-1176809,0.042924588954776,1
BAT_01151,V2(SO4)3,V2(SO4)3,Li2V2(SO4)3,mp-25278,mp-558327,0.099277950152375,1
BAT_01154,V2(SO4)3,V2(SO4)3,Li2V2(SO4)3,mp-770389,mp-770191,0.113787237543323,1
BAT_01155,V(SO4)2,V(SO4)2,LiV(SO4)2,mp-771320,mp-771941,0.028265060125028,1
BAT_01156,V(SO4)2,V(SO4)2,Li2V(SO4)2,mp-849323,mp-759347,0.138429294655322,2
BAT_01158,V(SO4)3,LiV(SO4)3,Li3V(SO4)3,mp-772428,mp-772425,0.06477254591745,1
BAT_01163,TiSiO4,TiSiO4,LiTiSiO4,mp-1095481,mp-1176604,0.053135065535344,1
BAT_01167,VSiO5,LiVSiO5,Li2VSiO5,mp-754539,mp-18860,0.000884835769015,1
BAT_01168,VSiO4,LiV2(SiO4)2,LiVSiO4,mp-762820,mp-753702,0.025734007568929,1
BAT_01169,VSiO4,LiV2(SiO4)2,LiVSiO4,mp-754643,mp-766923,0.007094856722686,1
BAT_01170,V(SiO3)2,V(SiO3)2,LiV(SiO3)2,mp-753907,mp-757307,0.045627051202625,1
BAT_01171,VSiO4,LiV2(SiO4)2,LiVSiO4,mp-778032,mp-753374,0.012620380996877,1
BAT_01172,VSi2O7,Li2VSi2O7,Li3VSi2O7,mp-1177775,mp-1253145,0.017870791082745,1
BAT_01173,VSiO5,LiVSiO5,Li2VSiO5,mp-780114,mp-766036,0.009318104281826,2
BAT_01174,V2Si4O11,V2Si4O11,Li2V2Si4O11,mp-867855,mp-756730,0.068614157439638,1
BAT_01175,V(SiO3)2,V(SiO3)2,LiV(SiO3)2,mp-1265975,mp-19043,0.026588807289217,1
BAT_01176,V3Si3O10,V3Si3O10,Li2V3Si3O10,mp-1101243,mp-767778,0.044586651022703,1
BAT_01177,V4Si4O13,V4Si4O13,Li2V4Si4O13,mp-766894,mp-767720,0.046111930674157,1
BAT_01178,VSiO4,LiV2(SiO4)2,LiVSiO4,mp-756291,mp-766083,0.009264114113513,1
BAT_01180,V(Si2O5)3,LiV(Si2O5)3,Li3V(Si2O5)3,mp-775301,mp-757761,0.015192161266284,2
BAT_01181,V(SiO3)2,V(SiO3)2,LiV(SiO3)2,mp-766689,mp-765346,0.018444969582438,1
BAT_01182,VZnSiO5,VZnSiO5,LiV2Zn2(SiO5)2,mp-1046716,mp-1235640,0.031359334288498,1
BAT_01186,V(TeO4)3,LiV(TeO4)3,Li4V(TeO4)3,mp-764607,mp-1566890,0.073674477062708,1
BAT_01187,Ti(TeO4)3,Li2Ti(TeO4)3,Li4Ti(TeO4)3,mp-758894,mp-850190,0.056860893858752,1
BAT_01188,V(TeO4)3,LiV(TeO4)3,Li4V(TeO4)3,mp-761280,mp-771275,0.156060469841783,1
BAT_01189,VTe(WO6)2,LiVTe(WO6)2,Li4VTe(WO6)2,mp-753012,mp-775927,0.080553149303328,1
BAT_01190,TiO2,TiO2,LiTi2O4,mp-756587,mp-776170,0.059411943477676,1
BAT_01203,Ti11O24,Li4Ti11O24,Li7Ti11O24,mp-759812,mp-766823,0.005002750834358,1
BAT_01204,Ti9O20,Li4Ti9O20,Li6Ti9O20,mp-767633,mp-768114,0.000189182141475,1
BAT_01208,Ti15O32,Li4Ti15O32,Li8Ti15O32,mp-759678,mp-759713,0.007439050949797,1
BAT_01214,TiV3O10,LiTiV3O10,Li4TiV3O10,mp-756940,mp-754484,0.013325724089418,1
BAT_01218,Ti2V3O10,LiTi2V3O10,Li5Ti2V3O10,mp-754024,mp-760954,0.029739939718401,3
BAT_01219,TiV3O8,LiTiV3O8,Li4TiV3O8,mp-782720,mp-764005,0.024346508071475,3
BAT_01221,TiV2O6,LiTiV2O6,Li3TiV2O6,mp-849731,mp-1273419,0.028118406312728,2
BAT_01223,Ti2V3O12,LiTi2V3O12,Li3Ti2V3O12,mp-764774,mp-760212,0.012409555174401,1
BAT_01224,TiVO5,LiTiVO5,Li2TiVO5,mp-756178,mp-755429,0.017185463165207,1
BAT_01226,Ti3VO8,Ti3VO8,Li2Ti3VO8,mp-756455,mp-771076,0.088214705719453,1
BAT_01227,Ti3V5O16,Ti3V5O16,Li4Ti3V5O16,mp-776195,mp-777694,0.075462631724227,2
BAT_01228,TiVO4,TiVO4,Li2TiVO4,mp-1276433,mp-1283290,0.046428722229221,1
BAT_01234,V3O8,LiV3O8,Li19V12O32,mp-27503,mp-1223171,0.016575833174458,3
BAT_01235,V12O29,V12O29,Li3V12O29,mp-773019,mp-772492,0.005894882763512,1
BAT_01236,VO2,Li3V8O16,Li11V16O32,mp-1177934,mp-758440,0.010592177569765,1
BAT_01240,V9O22,V9O22,Li5V18O44,mp-849581,mp-773027,0.005911503363545,2
BAT_01241,VO3,LiVO3,Li2VO3,mp-754098,mp-861577,0.012904759146779,1
BAT_01242,V2O5,V2O5,LiV2O5,mp-25280,mp-627993,0.003824572600543,1
BAT_01243,VO2,Li4V11O22,Li8V11O22,mp-758647,mp-768084,0.012653198658869,1
BAT_01244,VO3,LiVO3,Li2VO3,mp-763200,mp-774192,0.003162421656268,1
BAT_01245,VO2,VO2,LiVO2,mp-714944,mp-19340,0.027620072541691,2
BAT_01246,V2O5,V2O5,Li2V6O15,mp-25207,mp-27751,0.015606292177324,2
BAT_01247,V2O5,V2O5,LiV2O5,mp-776152,mp-777667,0.016409184455228,1
BAT_01248,V2O5,V2O5,LiV2O5,mp-25279,mp-555869,0.014693703264145,1
BAT_01249,V2O5,V2O5,LiV2O5,mp-25288,mp-19408,0.052290661947186,1
BAT_01250,V5O12,V5O12,Li4V5O12,mp-778252,mp-851075,0.028544629558401,3
BAT_01251,VO2,VO2,LiV4O8,mp-777469,mp-1236354,0.023879826359689,1
BAT_01252,V5O12,V5O12,Li3V5O12,mp-754451,mp-777675,0.001651460529605,1
BAT_01253,VO2,LiV5O10,LiVO2,mp-762390,mp-758901,0.014284078489071,4
BAT_01254,V2O5,V2O5,Li9V14O35,mp-831269,mp-779050,0.052716985551243,1
BAT_01255,V5O12,V5O12,Li3V5O12,mp-777580,mp-1177476,0.010566504633955,1
BAT_01257,V2O5,V2O5,LiV2O5,mp-25233,mp-19013,0.073078872187342,1
BAT_01258,V3O7,V3O7,Li2V3O7,mp-764115,mp-772164,0.091834592328156,1
BAT_01259,VO2,VO2,LiV4O8,mp-541404,mp-1210897,0.03358212978342,1
BAT_01260,V6O13,V6O13,Li3V6O13,mp-870306,mp-542665,0.06827861343896,2
BAT_01261,VO2,VO2,LiV5O10,mp-849511,mp-1222710,0.005192609905242,1
BAT_01263,V3Zn2O8,V3Zn2O8,LiV3Zn2O8,mp-755946,mp-1280709,0.013979280650615,1
BAT_01291,V2C4SO16,Li4V2C4SO16,Li6V2C4SO16,mp-776347,mp-776436,0.027283457766941,1
BAT_01292,V(CO3)2,LiV2(CO3)4,Li2V(CO3)2,mp-752765,mp-1571048,0.04093635442497,2
BAT_01293,VSiCO7,LiVSiCO7,Li3VSiCO7,mp-770650,mp-768601,0.078905405749129,2
BAT_01294,V(CO3)2,V(CO3)2,Li3V2(CO3)4,mp-763508,mp-752905,0.165959330915251,2
BAT_01295,V(CO3)2,V(CO3)2,Li2V(CO3)2,mp-758621,mp-759519,0.20374960071506,2
BAT_01296,V(CO3)2,V(CO3)2,Li2V(CO3)2,mp-757524,mp-752552,0.044336898836361,1
BAT_01297,V(CO3)2,V(CO3)2,Li2V(CO3)2,mp-762249,mp-1567493,0.16719049770167,1
BAT_01298,V(CO3)2,V(CO3)2,LiV(CO3)2,mp-752541,mp-762019,0.180048486453278,1
BAT_01299,VCO5,Li3V2(CO5)2,Li2VCO5,mp-758380,mp-1177806,0.006145360939291,1
BAT_01300,V(CO3)4,Li4V(CO3)4,Li5V(CO3)4,mp-759521,mp-765146,0.02117072755081,1
BAT_01301,V(CO3)2,Li2V3(CO3)6,Li4V3(CO3)6,mp-758280,mp-758087,0.024006006631726,1
BAT_01302,V(CO3)2,LiV2(CO3)4,Li2V(CO3)2,mp-758175,mp-760222,0.164000924700643,1
BAT_01303,V(CO3)3,Li2V(CO3)3,Li3V(CO3)3,mp-758564,mp-758041,0.051534357952837,1
BAT_01304,V(CO3)2,LiV2(CO3)4,LiV(CO3)2,mp-758669,mp-758080,0.014909254025669,1
BAT_01328,FeClO,FeClO,LiFe2(ClO)2,mp-540828,mp-755254,0.078330426465617,1
BAT_01329,FeMoClO4,FeMoClO4,LiFeMoClO4,mp-23123,mp-561410,0.005862801682131,1
BAT_01330,FeWClO4,FeWClO4,LiFeWClO4,mp-556603,mp-1210860,0.009435763018097,1
BAT_01345,Cr2Fe3Co3O16,Li4Cr2Fe3Co3O16,Li10Cr2Fe3Co3O16,mp-774878,mp-774310,0.12340604830081,1
BAT_01346,Mn3Cr2Co3O16,Mn3Cr2Co3O16,Li4Mn3Cr2Co3O16,mp-772635,mp-769581,0.112759035621883,1
BAT_01347,Mn2Cr3Co3O16,Mn2Cr3Co3O16,Li4Mn2Cr3Co3O16,mp-1176520,mp-758129,0.037630712614701,1
BAT_01349,Cr(CoO3)2,LiCr(CoO3)2,Li3Cr(CoO3)2,mp-1305214,mp-1283691,0.034702649731735,1
BAT_01350,CrCo3O8,CrCo3O8,Li4CrCo3O8,mp-753507,mp-756706,0.044693031399207,4
BAT_01351,CrCoO4,Li2Cr3(CoO4)3,Li4Cr3(CoO4)3,mp-753037,mp-753039,0.001642756865696,1
BAT_01352,Mn3CrCo2(PO4)6,Mn3CrCo2(PO4)6,Li4Mn3CrCo2(PO4)6,mp-757284,mp-758445,0.069187608847991,1
BAT_01353,Cr(CoO3)2,Cr(CoO3)2,Li3Cr(CoO3)2,mp-752462,mp-1277232,0.079583764473466,2
BAT_01354,CrCo5O12,CrCo5O12,Li4CrCo5O12,mp-756950,mp-771079,0.016810319064848,1
BAT_01355,Cr2CoO6,LiCr2CoO6,Li3Cr2CoO6,mp-763359,mp-753687,0.025188150070457,2
BAT_01356,Cr3(CoO6)2,Cr3(CoO6)2,Li2Cr3(CoO6)2,mp-772720,mp-772115,0.04342294381006,1
BAT_01357,CrCo3O8,CrCo3O8,Li2CrCo3O8,mp-754623,mp-761748,0.011239206292987,1
BAT_01358,Cr(CoO3)2,Cr(CoO3)2,Li2Cr(CoO3)2,mp-755124,mp-757009,0.015933454249012,1
BAT_01359,CrCoO4,LiCrCoO4,Li2CrCoO4,mp-762011,mp-1275616,0.051883929178187,1
BAT_01360,Cr3CoO8,Li2Cr3CoO8,Li4Cr3CoO8,mp-756128,mp-768691,0.018648897934732,1
BAT_01361,Cr3CoO8,Li2Cr3CoO8,Li4Cr3CoO8,mp-763336,mp-1177445,0.012105198899943,2
BAT_01362,Cr3(CoO6)2,Cr3(CoO6)2,Li3Cr3(CoO6)2,mp-861261,mp-765542,0.029870189813099,1
BAT_01363,Cr3Co5O16,Cr3Co5O16,Li4Cr3Co5O16,mp-756555,mp-770878,0.11874305862847,1
BAT_01364,CrCo3O8,CrCo3O8,Li2CrCo3O8,mp-861562,mp-765293,0.0785840071179,1
BAT_01365,Cr3Co(PO4)6,Cr3Co(PO4)6,Li7Cr3Co(PO4)6,mp-757861,mp-780115,0.044161743604336,2
BAT_01366,Cr3Co(PO4)4,Cr3Co(PO4)4,Li4Cr3Co(PO4)4,mp-774666,mp-757602,0.122554234101645,1
BAT_01367,CrCo3(PO4)4,CrCo3(PO4)4,Li4CrCo3(PO4)4,mp-775991,mp-757257,0.079232060896373,1
BAT_01368,CrCo(PO4)2,CrCo(PO4)2,Li2CrCo(PO4)2,mp-1178412,mp-757895,0.0952854448337,1
BAT_01369,Cr3Co3(TeO8)2,Cr3Co3(TeO8)2,Li4Cr3Co3(TeO8)2,mp-757983,mp-775136,0.107651885756241,1
BAT_01370,Mn3Co3(CuO8)2,Mn3Co3(CuO8)2,Li4Mn3Co3(CuO8)2,mp-770859,mp-771073,0.100713511970609,1
BAT_01371,Mn3CoCu2(PO4)6,Mn3CoCu2(PO4)6,Li4Mn3CoCu2(PO4)6,mp-758293,mp-1177395,0.095162451639152,1
BAT_01372,CoCuO4,LiCoCuO4,Li2CoCuO4,mp-754020,mp-753366,0.00802556181961,1
BAT_01373,Cr3Co3(SbO8)2,Cr3Co3(SbO8)2,Li4Cr3Co3(SbO8)2,mp-757879,mp-758153,0.065358437868967,1
BAT_01374,Co2Cu3O10,Li3Co2Cu3O10,Li5Co2Cu3O10,mp-752567,mp-752862,0.009511791361766,1
BAT_01375,Co3CuO8,LiCo3CuO8,Li4Co3CuO8,mp-761730,mp-753919,0.042755240027114,2
BAT_01376,Co2CuO6,LiCo2CuO6,Li3Co2CuO6,mp-766810,mp-754066,0.058153450441813,1
BAT_01377,CoCu3(PO4)4,CoCu3(PO4)4,Li6CoCu3(PO4)4,mp-775137,mp-775260,0.149476940509633,2
BAT_01378,CoCu(PO4)2,CoCu(PO4)2,Li5Co2Cu2(PO4)4,mp-761614,mp-764926,0.060604225779984,2
BAT_01379,CoF3,CoF3,LiCoF3,mp-1178425,mp-759500,0.12284432034643,1
BAT_01381,Co3Cu3(TeO8)2,Co3Cu3(TeO8)2,Li4Co3Cu3(TeO8)2,mp-757881,mp-765052,0.058673257678375,1
BAT_01383,K2CoF6,K2CoF6,K2LiCoF6,mp-1206883,mp-1111150,0.121213361768858,1
BAT_01385,CoPO4F,LiCoPO4F,Li2CoPO4F,mp-776411,mp-770853,0.009501574648329,1
BAT_01386,CoPO4F,LiCoPO4F,Li2CoPO4F,mp-758908,mp-770624,0.01641350057807,2
BAT_01387,Rb2CoF6,Rb2CoF6,Rb2LiCoF6,mp-560878,mp-1113736,0.188678596550446,1
BAT_01388,CoPO4F,CoPO4F,Li2CoPO4F,mp-25444,mp-25390,0.068919557482607,2
BAT_01389,Mn3Fe3(CoO8)2,Mn3Fe3(CoO8)2,Li4Mn3Fe3(CoO8)2,mp-768595,mp-754076,0.076465985705717,1
BAT_01390,Mn3Fe2Co3O16,Mn3Fe2Co3O16,Li4Mn3Fe2Co3O16,mp-1176503,mp-774451,0.060707091883875,1
BAT_01391,Mn2Fe3Co3O16,Mn2Fe3Co3O16,Li10Mn2Fe3Co3O16,mp-772328,mp-777350,0.201872325835294,2
BAT_01392,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176492,mp-1177594,0.051228580949763,1
BAT_01393,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176526,mp-1177607,0.049844611833061,1
BAT_01394,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-764410,mp-759846,0.057728435766151,1
BAT_01395,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-759677,mp-764931,0.064789399824066,1
BAT_01397,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-759618,mp-1177593,0.052808536024548,1
BAT_01398,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-760077,mp-1177597,0.056793693980442,1
BAT_01399,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176456,mp-1177623,0.059597335868593,1
BAT_01400,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176487,mp-761258,0.054070075314438,1
BAT_01401,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-761176,mp-764708,0.060449070761345,1
BAT_01402,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-764383,mp-1177589,0.048026451753632,1
BAT_01404,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-764415,mp-764707,0.058532267209439,1
BAT_01405,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176474,mp-764869,0.053491466666149,1
BAT_01406,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176466,mp-1177625,0.059065228282177,1
BAT_01408,MnFeCo(PO4)3,MnFeCo(PO4)3,Li3MnFeCo(PO4)3,mp-1176500,mp-764969,0.052287713902283,1
BAT_01409,Fe2Co3Ni3O16,Li4Fe2Co3Ni3O16,Li10Fe2Co3Ni3O16,mp-774891,mp-779007,0.069454786126647,1
BAT_01410,Fe3Co3(NiO8)2,Li4Fe3Co3(NiO8)2,Li10Fe3Co3(NiO8)2,mp-760302,mp-774318,0.054994875039153,1
BAT_01411,Fe3Co2Ni3O16,Li4Fe3Co2Ni3O16,Li10Fe3Co2Ni3O16,mp-753758,mp-778201,0.072444798735776,1
BAT_01412,Fe3Co5O16,Fe3Co5O16,Li8Fe3Co5O16,mp-756418,mp-765504,0.04022048339377,2
BAT_01413,Fe3CoO8,Li2Fe3CoO8,Li4Fe3CoO8,mp-759180,mp-752777,0.013699396045789,1
BAT_01415,FeCo3O8,FeCo3O8,Li4FeCo3O8,mp-753474,mp-765603,0.051619159845729,3
BAT_01416,FeCoO4,FeCoO4,Li2FeCoO4,mp-755732,mp-753409,0.054460321213725,2
BAT_01417,FeCo3O8,FeCo3O8,Li2FeCo3O8,mp-761579,mp-761763,0.12183815617908,1
BAT_01418,Fe2Co3O10,Fe2Co3O10,Li5Fe2Co3O10,mp-778217,mp-769566,0.034219426667178,2
BAT_01419,Fe(CoO3)2,Fe(CoO3)2,Li2Fe(CoO3)2,mp-753096,mp-1640067,0.045780766532849,1
BAT_01420,Fe3CoO8,Li2Fe3CoO8,Li4Fe3CoO8,mp-757499,mp-756405,0.016413148824217,2
BAT_01421,FeCo9O20,FeCo9O20,Li10FeCo9O20,mp-771048,mp-764262,0.04824446064908,4
BAT_01422,FeCoO4,LiFe2(CoO4)2,Li2FeCoO4,mp-1176746,mp-1177967,0.049477218016093,3
BAT_01423,Fe(CoO3)2,Fe(CoO3)2,Li3Fe(CoO3)2,mp-761530,mp-761602,0.054110870276652,2
BAT_01424,Fe2CoO6,Li2Fe2CoO6,Li3Fe2CoO6,mp-759337,mp-761592,0.014469311363784,1
BAT_01425,FeCo5O12,FeCo5O12,Li4FeCo5O12,mp-756471,mp-756543,0.005294060432553,1
BAT_01426,FeCo3O8,FeCo3O8,Li2FeCo3O8,mp-1178259,mp-761944,0.026862451111539,1
BAT_01427,FeCo3O8,FeCo3O8,Li2FeCo3O8,mp-771245,mp-775721,0.008487399029176,1
BAT_01428,Fe3Co5O16,Fe3Co5O16,Li4Fe3Co5O16,mp-771370,mp-781613,0.083121862250041,1
BAT_01429,Fe5Co3O16,Fe5Co3O16,Li10Fe5Co3O16,mp-771307,mp-763869,0.209068342733152,2
BAT_01430,Fe3Co7O20,Fe3Co7O20,Li10Fe3Co7O20,mp-775826,mp-760848,0.021699592618677,3
BAT_01431,Fe9CoO20,Li4Fe9CoO20,Li10Fe9CoO20,mp-765027,mp-770651,0.022272640574874,3
BAT_01432,Fe5(CoO6)2,Li3Fe5(CoO6)2,Li5Fe5(CoO6)2,mp-756115,mp-850359,0.03447673373758,2
BAT_01433,Fe3Co(PO4)4,Fe3Co(PO4)4,Li4Fe3Co(PO4)4,mp-774667,mp-758853,0.050200221053806,1
BAT_01434,FeCo3(PO4)4,FeCo3(PO4)4,Li4FeCo3(PO4)4,mp-771952,mp-863409,0.052667545043658,1
BAT_01437,Fe2Co3Sb3O16,Fe2Co3Sb3O16,Li4Fe2Co3Sb3O16,mp-1178389,mp-759403,0.112963150151379,1
BAT_01438,Fe3Co3(SbO8)2,Fe3Co3(SbO8)2,Li4Fe3Co3(SbO8)2,mp-757039,mp-758042,0.040836075081165,1
BAT_01439,Ti2Fe3Co3O16,Li4Ti2Fe3Co3O16,Li10Ti2Fe3Co3O16,mp-759038,mp-778830,0.078646915206866,1
BAT_01440,Fe3Co3(TeO8)2,Fe3Co3(TeO8)2,Li4Fe3Co3(TeO8)2,mp-761932,mp-1177425,0.072332084409012,1
BAT_01441,CoGeO4,LiCoGeO4,Li2CoGeO4,mp-763507,mp-756582,0.014938665399243,1
BAT_01442,CoGeO4,LiCoGeO4,Li2CoGeO4,mp-756207,mp-755695,0.012020219203088,1
BAT_01443,CoPHO5,CoPHO5,Li2CoPHO5,mp-755227,mp-1565574,0.173597298999444,2
BAT_01444,CoH8(SO6)2,CoH8(SO6)2,Li2CoH8(SO6)2,mp-1178433,mp-770611,0.146555087047829,2
BAT_01447,K2CoO4,K2Li2CoO4,K2Li3CoO4,mp-761245,mp-757868,0.029163260974814,1
BAT_01449,MgCo3O8,Li2MgCo3O8,Li4MgCo3O8,mp-1177928,mp-754576,0.03568337738755,1
BAT_01450,MgCo13O28,Li2MgCo13O28,Li14MgCo13O28,mp-760219,mp-769537,0.057859109581875,1
BAT_01453,Mn3CoO8,Li3Mn3CoO8,Li4Mn3CoO8,mp-1299461,mp-1297796,0.017062955239701,1
BAT_01454,Mn3Co2Ni3O16,Li4Mn3Co2Ni3O16,Li10Mn3Co2Ni3O16,mp-867541,mp-778315,0.113821056598629,1
BAT_01455,Mn3Nb2Co3O16,Mn3Nb2Co3O16,Li4Mn3Nb2Co3O16,mp-850531,mp-763519,0.105328702740705,1
BAT_01456,Mn2CoO6,Mn2CoO6,Li3Mn2CoO6,mp-761501,mp-752794,0.064972364249087,2
BAT_01457,MnCoO4,MnCoO4,Li2MnCoO4,mp-753606,mp-765552,0.128945492921404,3
BAT_01458,MnCo3O8,Li2MnCo3O8,Li3MnCo3O8,mp-1306729,mp-1306381,0.015791933481577,1
